File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
292c4a2f-86d8-4621-938f-1c3595bf2e20	bc8d5743-bec0-40b2-ae96-4e6cf133f89b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-JY-A6FD	TCGA-JY-A6FD-01A	Primary Tumor
252c2b88-0cea-42eb-b252-722532b2389e	b302a5ca-cb3c-4f56-8d0d-dcaa6b779318.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A8NN	TCGA-L5-A8NN-01A	Primary Tumor
e4bafe1c-f23a-48bf-8994-4c4ea8420f5d	7ab6d85b-31d9-4d91-957e-d5b9462082c1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-V5-A7RC	TCGA-V5-A7RC-06A	Metastatic
4f9a36d1-b97a-4cf0-b1c2-b8eb5ffe9568	e4b3c9a8-ef5c-457a-85a8-8cc903231ba8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-2H-A9GI	TCGA-2H-A9GI-01A	Primary Tumor
6e8cad17-b488-4d15-b8cc-027f64160a0e	4ae96ef3-8ed7-4b4f-a0d4-cc10c316e719.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-R6-A6DQ	TCGA-R6-A6DQ-01B	Primary Tumor
60248b66-88bc-470f-bd9b-d7185be3fd8e	9bef4ae5-c2df-446e-b283-75f5b172fc10.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A88V	TCGA-L5-A88V-01A	Primary Tumor
a03c1a39-3b44-4392-9637-4fa2e0cff510	e5447b08-8a7a-41de-b5d0-0938be628199.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L7-A56G	TCGA-L7-A56G-01A	Primary Tumor
1cd68561-f8a3-4e27-b74b-4ebc83532dd4	31a7a535-c256-4c8e-bbef-597571b134d6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IC-A6RE	TCGA-IC-A6RE-11A	Solid Tissue Normal
29350c08-1cd0-4214-a175-7c54c6d0ed97	35de24d8-fed0-41e6-be7c-b67019b9e7d5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OM	TCGA-L5-A4OM-01A	Primary Tumor
6001e694-b12d-4338-84dd-7180cac79e15	43f1cfcf-5c61-4dcf-9168-9cce41f8673c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A3YB	TCGA-IG-A3YB-01A	Primary Tumor
96ac05e3-f331-4d7a-9ff4-f7ca89b451dd	72fe3744-0461-4ea9-b03d-f75929eafc51.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A7HX	TCGA-LN-A7HX-01A	Primary Tumor
0e4fcdfe-8715-49e2-a64d-8c80ff925980	4d8304a1-6e6a-4645-9c1a-6cd8da9ce2e5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A8I0	TCGA-LN-A8I0-01A	Primary Tumor
f763f1fc-e1b2-4940-8d3b-01d3b5bab8d3	37fa43b4-8f58-4147-81c9-3886a8855d4b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A4A9	TCGA-LN-A4A9-01A	Primary Tumor
ab380296-c6bd-425d-af7c-3472622c0ddc	acb73f33-8386-4bf4-a52a-4c2518177da7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OG	TCGA-L5-A4OG-11A	Solid Tissue Normal
11300fe4-2a94-4243-ba2c-e7e1cc8552b1	61a0320d-aafa-4363-b1c6-80a07b359774.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A97I	TCGA-IG-A97I-01A	Primary Tumor
fc8e57a1-98f1-41e3-84b8-c7084e0f79fa	ccf384b4-64fd-4e78-94e7-ead631956184.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OS	TCGA-L5-A4OS-01A	Primary Tumor
af0ff7e0-5a57-443e-9f1e-74772d401f1b	834f1044-cf26-4042-b7dd-50486170b28c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A4QS	TCGA-IG-A4QS-01A	Primary Tumor
9b1ca989-3066-4425-8812-5af832c82c84	ad0e027c-d017-4c46-9770-8de5187560b7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-Q9-A6FW	TCGA-Q9-A6FW-01A	Primary Tumor
03e4c67f-b9b6-4e71-b038-fe76b74699ca	9f78f0ee-0cba-496f-b4a7-026b23cadb95.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-Z6-A8JD	TCGA-Z6-A8JD-01A	Primary Tumor
ec0e6ed4-6abb-4eba-8abc-6118ee42af43	833c4122-521a-44f2-a87e-9f115e3b4ee5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OO	TCGA-L5-A4OO-01A	Primary Tumor
4ba79775-8da0-4b19-8eba-be669c30ebe4	bfcad2ca-d4b2-40b3-bcd3-534d4b41acc2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OU	TCGA-L5-A4OU-01A	Primary Tumor
005edaef-db0e-468a-93f4-f51cf770e7ae	ce0d85eb-9854-4570-b497-09039a135d7e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-JY-A93E	TCGA-JY-A93E-01A	Primary Tumor
b5676a43-e39b-466f-95fa-da9046bd2fdb	8329e730-1483-4567-af1b-a092cf294879.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A49X	TCGA-LN-A49X-01A	Primary Tumor
8cca2d64-53be-40f7-a624-0b4cc61c99e6	a7c2642d-1f1f-4f47-b85a-5836f4b561d8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A43E	TCGA-L5-A43E-01A	Primary Tumor
ffc7dcc6-230b-4885-a089-5aae3c086e3b	3e4724e7-d7a5-4f3b-b1c0-64805f7008a5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A8NL	TCGA-L5-A8NL-01A	Primary Tumor
ffabb734-1394-42b1-be6c-c4b9bfdce621	1f920941-0118-4f2f-87c2-f3cede2d5f0b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-M9-A5M8	TCGA-M9-A5M8-01A	Primary Tumor
193e68f5-bba0-420e-95f1-21e20dd1736e	840cf94a-9a9f-4567-977d-9ab31128ae89.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A97H	TCGA-IG-A97H-01A	Primary Tumor
ae21ab22-1879-485e-94a8-4f82b59d7eae	ea453c70-f2b3-4014-ba02-9821a6cb2d85.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-VR-A8ET	TCGA-VR-A8ET-01A	Primary Tumor
5b05d019-3df1-435f-9842-6efdae6637f1	85d445d5-e143-4750-937a-4dcc7e2ad2d6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-2H-A9GJ	TCGA-2H-A9GJ-01A	Primary Tumor
e0e22a32-eeb3-4661-be31-52ceb953efc0	388f0fcd-212c-411b-b3e1-7fd8d028ff17.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-2H-A9GR	TCGA-2H-A9GR-01A	Primary Tumor
fedbc418-417f-4e19-9481-67802e605b84	21cd2e20-5a00-4d1a-9c2b-ce87a447da30.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A891	TCGA-L5-A891-01A	Primary Tumor
98a73892-6d6f-4bb6-aede-2be89e4c0e57	a7563741-4e31-403c-b753-98286dc9effa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-VR-A8EW	TCGA-VR-A8EW-01A	Primary Tumor
72589337-1940-48e2-b4d2-6ffc755a4fde	f81ffc34-a57e-4136-9816-cc498c33eb3a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-V5-A7RE	TCGA-V5-A7RE-01A	Primary Tumor
faeba90b-b14f-41bd-99cd-505733cece9e	70b41274-757d-4f93-b5fa-bee568644db9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-R6-A6Y0	TCGA-R6-A6Y0-01B	Primary Tumor
dd21ab07-cf24-444c-89fb-b9e7b449f9da	d13f02a5-a644-4aea-a62e-5e4b517fba30.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A8I1	TCGA-LN-A8I1-01A	Primary Tumor
7704ecad-d0fb-4104-a88d-0c3a5d48cd7b	aa1e1a6c-2a46-4cd7-8d95-8d69609ecb63.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A5S3	TCGA-IG-A5S3-01A	Primary Tumor
cdb6f182-056f-4ddc-827e-6d40a9c47066	e328b8e9-2ffa-4cca-af04-5a96f09b9e04.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OX	TCGA-L5-A4OX-01A	Primary Tumor
8990e816-e56f-4318-b7bf-a95788abd8e9	0786a0c1-10a8-43b7-859c-c33fecff5240.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-JY-A6FA	TCGA-JY-A6FA-01A	Primary Tumor
5effa015-86af-41ef-8c7c-b0f4db8c4840	c798d13f-4211-44e9-93e2-23dfcfb9d274.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A6QS	TCGA-IG-A6QS-01A	Primary Tumor
7ad2847e-5560-4223-800a-159962d8a38f	74451511-b202-41c6-b362-ffb07d8efcfc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A5U5	TCGA-LN-A5U5-01A	Primary Tumor
21850554-2722-4039-9f81-de7aeaef85c5	0f1e2e80-1bc6-4c48-abff-06ae9663381c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A8NJ	TCGA-L5-A8NJ-01A	Primary Tumor
b80e05dc-29dc-4c36-9422-23a883a5c12e	19cc3f8e-77b4-4d4e-816d-325aee1f1544.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-2H-A9GK	TCGA-2H-A9GK-01A	Primary Tumor
38033d2f-26ea-423f-a6d1-febea60873e5	3a239b72-290f-43d7-ae89-fdfe7f4f5c26.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OP	TCGA-L5-A4OP-01A	Primary Tumor
ce67aeb6-764f-47cf-b8b1-da969d0174ee	ce98141e-6a79-4fb3-b7dd-1abbf452740a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A8NR	TCGA-L5-A8NR-01A	Primary Tumor
07c8cc99-db2a-4c30-8e75-247707a6027d	134c413b-57dd-4d6e-9a67-ba4780b0e758.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OJ	TCGA-L5-A4OJ-11A	Solid Tissue Normal
c020fe26-af39-40d2-8d38-daf31cbd83da	50579940-fb3a-41bd-94a1-429eced43449.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-R6-A6L4	TCGA-R6-A6L4-01A	Primary Tumor
99523ac1-d3da-4aea-9bd3-f99ed3cb5d20	f181777c-80d8-49fd-a444-22fb7cb2a378.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-VR-A8Q7	TCGA-VR-A8Q7-01A	Primary Tumor
3972bc96-a7d4-4eb5-be8c-be613a72f223	9150c3aa-680d-4a69-a5bb-19678b1527d6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-S8-A6BV	TCGA-S8-A6BV-01A	Primary Tumor
7f31a095-b8f9-4b03-bd6b-89c4c8a10727	edf5bd61-51ee-445b-9420-c95351fc561c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-XP-A8T8	TCGA-XP-A8T8-01A	Primary Tumor
9ce18c88-828c-4636-82f5-63f026ad2d2e	a57cbcd4-61bb-4a57-85f0-21dca9945eeb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-JY-A6FB	TCGA-JY-A6FB-01A	Primary Tumor
68e9b641-0cc9-453f-8cf0-d49aef905d3a	f581bb8c-40ad-4943-bf3f-09730ad97fb7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A7HW	TCGA-LN-A7HW-01A	Primary Tumor
af866d81-b021-40ca-bc4f-ea88d6de944b	bd21dc2e-56f8-423a-9e7f-1f6c81022551.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A50L	TCGA-IG-A50L-01A	Primary Tumor
5e6fdf13-dfd0-4cf4-9065-9d4cfdc84331	dc1fb8de-58f0-444e-be36-1a2256c01c86.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-2H-A9GL	TCGA-2H-A9GL-01A	Primary Tumor
c5ba81ec-7684-4456-a23b-538c7d65d2e0	376e643c-8ecb-49d2-95b0-e4f6571ea94e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A4A5	TCGA-LN-A4A5-01A	Primary Tumor
1deabb0f-0a46-4794-887e-5f6fd8a952e6	a2024294-a31e-4876-afba-3811000652bc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-V5-AASV	TCGA-V5-AASV-01A	Primary Tumor
e11a2bac-bd46-4137-8a1d-022803a64bb3	c7bd5f7a-6511-4d4c-b8b7-5bd3cc64036b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A4P3	TCGA-IG-A4P3-01A	Primary Tumor
0a471b7c-4483-4ea8-b8e6-5d945a8492f2	370ed43e-09db-4dd1-bbcf-5ec19043d076.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-KH-A6WC	TCGA-KH-A6WC-01A	Primary Tumor
074873a7-2407-4d43-8de0-20d7ba592e05	3cf1431c-e6c0-4015-ae6f-a8c48a885bba.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-2H-A9GF	TCGA-2H-A9GF-01A	Primary Tumor
16d5f125-6448-42f9-9e71-5562e9797dda	461dd696-2381-4084-b56c-96c5d7d73cf7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-V5-AASX	TCGA-V5-AASX-11A	Solid Tissue Normal
2aa977cb-bebf-4196-8596-327df54db0e7	4ca1f6ff-817d-43ca-b444-3aa50dee7be4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A9FR	TCGA-LN-A9FR-01A	Primary Tumor
3549d905-6f13-4a2e-a424-626a991b04a7	5ee23a7a-d9f6-4bbf-921f-43aba161880d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A9FO	TCGA-LN-A9FO-01A	Primary Tumor
d073294b-51a2-42af-8492-4509b80abc26	7424bd55-ba00-4aea-b4d6-b827b4f60902.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A625	TCGA-IG-A625-01A	Primary Tumor
69ac268a-0882-473b-8ec2-a2b6653871c4	97d0fb11-7826-46c6-95bc-5ad8fa082490.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A51D	TCGA-IG-A51D-01A	Primary Tumor
c8406e3e-33f1-4875-beb5-5d14f6865c46	093556a2-4f01-436e-81e4-d232d6cd0a60.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-V5-A7RB	TCGA-V5-A7RB-01A	Primary Tumor
e023bedd-eeb1-440c-8b4d-70bda102bd7f	859225bd-dbd3-4953-9800-42d751ee2479.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A8O2	TCGA-IG-A8O2-01A	Primary Tumor
4ff42fbc-6d70-4536-9961-ab3f32c32fba	3bed5ca8-5fa8-49b8-aebe-8bd3b9075f9b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OF	TCGA-L5-A4OF-11A	Solid Tissue Normal
e9aec2d4-1dea-4bb6-bdc6-062c94cd09e0	23f04c87-a093-4a1a-a1a5-d2928cc3c78b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A49O	TCGA-LN-A49O-01A	Primary Tumor
4c5b9733-4a6c-43d2-b54d-bb72f02b3c3e	443cd24f-4b70-44e8-8d9e-0f639bbf15b0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A43C	TCGA-L5-A43C-11A	Solid Tissue Normal
59c30c69-f7e6-4d23-b429-64b9fa39feda	fcce1bdf-84ec-4679-b2a1-6b716aac4222.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-JY-A6FH	TCGA-JY-A6FH-01A	Primary Tumor
02232ad8-459c-4949-9323-1f27ec12e9e3	7141acae-62b3-46ca-856e-208f2f6d54a8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-VR-A8ER	TCGA-VR-A8ER-01A	Primary Tumor
a7dc9bf3-bcea-4c4c-963d-d59344313e49	417905dc-5fb3-45c4-8bf1-408e19b969da.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A49U	TCGA-LN-A49U-01A	Primary Tumor
5baf9212-f467-4fd0-aa20-750f5b3d7453	1459dda1-466a-41f7-a4d8-f9ec5fb4c2fc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A88Y	TCGA-L5-A88Y-01A	Primary Tumor
b206fd28-de87-48a7-9923-33905a0c7ad3	7ce58577-e828-450d-9f92-08f55add0484.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A43J	TCGA-L5-A43J-01A	Primary Tumor
64f6b5bb-0655-4fd5-bbe9-663fd449ec1d	d93867bd-10a4-4508-93aa-54cde95fd008.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-R6-A8WC	TCGA-R6-A8WC-01A	Primary Tumor
e0d1e703-70c7-40d3-91d2-7d4b8b4cb6a8	8e1a0d1f-d8d3-45d2-a9b4-d7aa79fd23cc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4ON	TCGA-L5-A4ON-01A	Primary Tumor
4760f89b-2497-48bc-a4a6-eda3ce0cd066	3da052da-d6f9-413e-a815-f758261cb314.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A8NG	TCGA-L5-A8NG-01A	Primary Tumor
2e369415-7e2c-4647-bb37-f12262cb075a	9b18c043-e09c-4a5a-acab-f3661ae947c4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-R6-A6XQ	TCGA-R6-A6XQ-01B	Primary Tumor
af412dbb-4154-494d-b463-c9934df0c030	cd5b5f8c-ace1-4a9a-9042-20d2d91318d7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A7HZ	TCGA-LN-A7HZ-01A	Primary Tumor
31f34216-6844-427b-9281-2cb8fd8561e7	46b5ab81-1f2b-4f0b-b7ec-dbfe712890da.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-V5-AASX	TCGA-V5-AASX-01A	Primary Tumor
6046317a-110b-472d-b159-590342988093	9e2d7048-48a8-4197-9bc3-5709608a723d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-R6-A8W5	TCGA-R6-A8W5-01B	Primary Tumor
87df221c-bfb8-48ac-84cb-079d81d3217c	350ce5eb-cc0b-4bf3-9a94-654273c50cb3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A49Y	TCGA-LN-A49Y-01A	Primary Tumor
cf76321c-592d-4a0a-89fa-06e7302b726d	9c411c6b-6d65-4c84-a740-9e60c8b1fb7c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-2H-A9GO	TCGA-2H-A9GO-01A	Primary Tumor
56eb688c-6199-4f49-93c1-01e67c42c8ab	a7230a9f-317b-4ffb-b4e1-2019473b81d8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A88Z	TCGA-L5-A88Z-01A	Primary Tumor
2548f962-c2b8-43c9-9795-63bd780f3f14	36de0aa6-191b-4a7e-b4e7-4f37f68c9ced.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A43C	TCGA-L5-A43C-01A	Primary Tumor
d7bfa5c1-5c82-4fa4-b456-888658d3a0cc	ed2b3327-9b0b-492b-a20b-9733e1233450.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-JY-A6FE	TCGA-JY-A6FE-01A	Primary Tumor
a778e7fe-6020-438b-92a2-7a84256f52a0	351f8edd-e1f1-4bfc-87f6-c48f8551537a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A4A3	TCGA-LN-A4A3-01A	Primary Tumor
86669335-5bb6-4df2-beef-881230b8e517	7092d542-6a1b-4d6f-8734-8472a72dfe66.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A5U6	TCGA-LN-A5U6-01A	Primary Tumor
81e85c7e-ba93-4983-a5dd-1aeaa959d933	c1a0a479-2801-44a2-b691-1d156a3e5f34.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OR	TCGA-L5-A4OR-11A	Solid Tissue Normal
320416ea-16ed-451d-9bd0-caa99cecf152	40042070-d670-4711-9a07-57c609c4dce2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A49S	TCGA-LN-A49S-01A	Primary Tumor
3ec7aa6e-a009-4aca-a9e9-0f0975357184	dd872188-5fce-452a-9d94-9fc82253610f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A8NU	TCGA-L5-A8NU-01A	Primary Tumor
d6a9df6d-695b-47a6-a0db-5c8be7a8463e	480fcc2d-7e37-44f5-b037-916f39868595.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OJ	TCGA-L5-A4OJ-01A	Primary Tumor
