"","Run","Path","Class"
"37","bf08aa0a-127e-4fd9-a209-049645880245.htseq.counts","BladderCancer/CountFiles/87d5bf24-754a-4fa6-b7ae-86455ccc5698","Primary Tumor"
"38","08a33147-7fc0-4d51-882f-2562db269b2c.htseq.counts","BladderCancer/CountFiles/e7f2ba8c-92b7-4363-9a85-e46908b8e935","Primary Tumor"
"39","c5047f59-c194-4cb9-9538-9d06d0946d64.htseq.counts","BladderCancer/CountFiles/18a7a30e-208f-4860-847a-2ce3ad7dcaf4","Primary Tumor"
"40","f84433d3-7588-4b84-b8ef-aade7becf0a6.htseq.counts","BladderCancer/CountFiles/1abe4db7-276a-48eb-97e8-484d3eca28e2","Primary Tumor"
"41","5532e9a2-66b8-4dd2-aa1a-ebbb08163280.htseq.counts","BladderCancer/CountFiles/fc7a01ba-7862-48d4-aa50-10b6bb041ac9","Primary Tumor"
"42","39b9fc65-4293-473e-9f1a-2ae258bc89e4.htseq.counts","BladderCancer/CountFiles/8e116bc3-7df9-47de-a255-8b7554f7808f","Primary Tumor"
"43","3a031010-7222-497e-8400-01d633c450d7.htseq.counts","BladderCancer/CountFiles/159dba8e-180c-4c0e-9639-6e4a479823bd","Primary Tumor"
"44","9830efa0-01e2-495a-9437-1d2506469fd8.htseq.counts","BladderCancer/CountFiles/5927bea1-f067-48b2-945e-ebcbb557c1bc","Primary Tumor"
"45","c947395a-e0f1-4539-8f56-9c569f01821b.htseq.counts","BladderCancer/CountFiles/4b1f6fe3-4971-41b8-8b29-57ad0cec4c79","Primary Tumor"
"46","6f7b59ee-05b7-417b-bc61-474b38be240b.htseq.counts","BladderCancer/CountFiles/a5a0ea3c-c4e1-44d9-9660-6b270fed9978","Primary Tumor"
"47","2f3d6852-161a-4f58-a4bd-26dc7589c92d.htseq.counts","BladderCancer/CountFiles/c099ebf8-3ecc-4ac5-b895-a015ca895d42","Primary Tumor"
"48","03872f69-93f5-4d6c-aeb3-dadbc2762682.htseq.counts","BladderCancer/CountFiles/f222e2c0-b9fe-4041-bcce-3b7af3970c8e","Primary Tumor"
"49","694e84fe-2af3-4b41-a3d1-09fb324fa6eb.htseq.counts","BladderCancer/CountFiles/f24e8b9b-cbc9-44e8-b217-aad4e45092c6","Primary Tumor"
"50","11571d6e-b840-4492-9bd4-700a925d83ea.htseq.counts","BladderCancer/CountFiles/7e41565e-ccf3-43ca-bc1a-73c6a789c67f","Solid Tissue Normal"
"51","23e449b8-2d88-4820-8e5a-e010d0538d0a.htseq.counts","BladderCancer/CountFiles/c933655d-9ee5-4753-9eb5-5028958bff33","Solid Tissue Normal"
"52","c02741cf-f103-411b-8bac-32138b8f26e5.htseq.counts","BladderCancer/CountFiles/72e9f462-4f6e-4e0d-b154-cd0e0cee5686","Primary Tumor"
"53","ca99abb4-2dae-47b1-992d-6c4c5e555aae.htseq.counts","BladderCancer/CountFiles/36177248-7ecb-4566-ad8b-7c5c0568d0b1","Primary Tumor"
"54","dcbd5bcd-4a10-4e8b-bbe3-91682845c7db.htseq.counts","BladderCancer/CountFiles/a0b085c8-9c4a-434d-86e8-118cb5db7a9f","Primary Tumor"
"55","9b383e44-11a8-463f-b3dc-a38e1d87e341.htseq.counts","BladderCancer/CountFiles/8a37a985-f6f6-45d6-99db-1ddc3c195cbc","Primary Tumor"
"56","3278ba63-a2b0-414a-baf0-01d37f24d71d.htseq.counts","BladderCancer/CountFiles/5cf73d8e-40a2-475a-a983-9c2d3cf3cd7b","Primary Tumor"
"57","5cf8ae27-a229-4309-9ba2-89bbab7f5da2.htseq.counts","BladderCancer/CountFiles/5880f997-ddbd-4f92-92c7-0fbcd8d444d8","Primary Tumor"
"58","ab93cdd7-6d27-4321-a8f8-f111e7784532.htseq.counts","BladderCancer/CountFiles/c30d3ae3-3e83-482d-9793-f06e79f6279f","Primary Tumor"
"59","a49b739f-b106-498c-9453-c6240ffe338a.htseq.counts","BladderCancer/CountFiles/1cf6bc60-295a-47b1-8853-2a5bea04a6fe","Primary Tumor"
"60","df7aeb83-6be5-46d4-b218-7335608c2596.htseq.counts","BladderCancer/CountFiles/b62d9623-3b0d-4b97-bcfe-2aa925b0b37d","Primary Tumor"
"61","17a1bd88-a4c7-446f-8097-3a5142d0f5b9.htseq.counts","BladderCancer/CountFiles/daba1079-76e1-4b2d-b572-13c0efd5c5cc","Primary Tumor"
"62","fce06ccd-9703-402e-90ed-05a73b2a2511.htseq.counts","BladderCancer/CountFiles/2ab52c4f-661c-4039-bc1d-2498dbdd533a","Primary Tumor"
"63","a71e7122-02c6-4f90-b1ad-b651fa1f06a8.htseq.counts","BladderCancer/CountFiles/7cadc05b-1671-4a21-8b3e-d69007d1c854","Primary Tumor"
"64","b9e40f63-6533-4259-8b54-05639aea4a2d.htseq.counts","BladderCancer/CountFiles/c734a79c-3976-4153-a2b0-6b9cfd96e328","Primary Tumor"
"65","968dcd47-d996-44ed-8174-f63cfcde9446.htseq.counts","BladderCancer/CountFiles/df8226e8-aa09-4514-b029-8594324d0ec7","Primary Tumor"
"66","1e9b3641-f9a3-4e6b-bd2b-4f5eadb44a95.htseq.counts","BladderCancer/CountFiles/36cb789c-d361-43ba-b7d6-89659a645406","Primary Tumor"
"67","18c4e21e-2f12-4d7f-a0d7-85d812eccce6.htseq.counts","BladderCancer/CountFiles/dd33589c-d157-4249-b8d5-b780f255e344","Primary Tumor"
"68","2aa0ae87-9b93-4901-89aa-7cd45583cb3a.htseq.counts","BladderCancer/CountFiles/7e5e2925-ab20-499c-9652-f1f8a3d1b88a","Primary Tumor"
"69","19f094bc-108c-46d0-bc32-0c9e10681272.htseq.counts","BladderCancer/CountFiles/6d03f7c8-d6f1-4b78-86ca-d7946a89a867","Primary Tumor"
"70","27d5e9a3-b7b0-40b3-9f53-a074bef5628b.htseq.counts","BladderCancer/CountFiles/19b691c1-7649-4d3d-a2d0-1f1c3c4838bb","Primary Tumor"
"71","7b0bb368-7e9c-4638-9ecc-d1a00ca64ae7.htseq.counts","BladderCancer/CountFiles/f3e97d7c-6f7c-41ab-8983-01fb9ba3195a","Solid Tissue Normal"
"72","059ef699-2da2-4f3e-8f7c-996ae394a87b.htseq.counts","BladderCancer/CountFiles/e52b775a-d191-484d-9a5e-abc79a75bf27","Primary Tumor"
"73","2cf39837-fb85-4581-9d72-de39d0c4566e.htseq.counts","BladderCancer/CountFiles/7bfdeb35-a1b2-41aa-b457-af692145d1e9","Primary Tumor"
"74","61e4e0fd-6eaa-418e-9579-5aa967110708.htseq.counts","BladderCancer/CountFiles/7369279c-64f2-4d03-ab35-04f57b52edd0","Primary Tumor"
"75","9375f65d-23d3-4db0-b3e5-8cdd525cb3a9.htseq.counts","BladderCancer/CountFiles/38d0a10f-5296-45fe-b999-1ce72ca96745","Primary Tumor"
"76","f86397e1-1ae1-4868-8999-3b9f9b74b80d.htseq.counts","BladderCancer/CountFiles/34a63e13-20be-4270-b85b-74106538e431","Solid Tissue Normal"
"77","7c7c4ee8-e9cc-48c9-a74a-82c3b741d967.htseq.counts","BladderCancer/CountFiles/2498ce1b-8077-4600-a5f4-0e55a3b52bbd","Primary Tumor"
"78","676e6ddd-baba-4537-9af5-326f8e715998.htseq.counts","BladderCancer/CountFiles/81a46592-ba62-4136-ba24-cbd757f4fd7e","Primary Tumor"
"79","ec17798a-03bc-4db8-87a6-0f17ab3849a9.htseq.counts","BladderCancer/CountFiles/d1c00d17-e7c3-4bfb-8dbc-e19028e9a6a9","Primary Tumor"
"80","9c982f5a-7b9e-4627-9909-d9ef6db01cf6.htseq.counts","BladderCancer/CountFiles/2a08302d-01ce-4415-a223-2d3a1e767c8a","Primary Tumor"
"81","83db4be1-0adb-49ff-826d-190b6968a82e.htseq.counts","BladderCancer/CountFiles/b0277d63-ee4b-4463-9b21-34543584fc34","Primary Tumor"
"82","ac221a46-de94-4e57-9901-5d45e84cf4d0.htseq.counts","BladderCancer/CountFiles/78e09acb-0869-47e2-968e-76c2dce18b1f","Primary Tumor"
"83","077696fe-72e3-441b-87b1-981ed40c5b79.htseq.counts","BladderCancer/CountFiles/c7381b23-5508-42bf-be5c-a67c2c42b0ec","Primary Tumor"
"84","4ba6105e-9e64-4ce3-87ca-31e0d009bbb4.htseq.counts","BladderCancer/CountFiles/2c6fba0a-1069-4154-95c7-59ac509d45fa","Primary Tumor"
"85","1dc10cee-ec11-4083-bba9-0c6e79445b42.htseq.counts","BladderCancer/CountFiles/e7ec9fb0-92ca-4392-9771-8e0e3dfde0a1","Primary Tumor"
"86","4610a246-13d4-4c17-a359-afbd9265f548.htseq.counts","BladderCancer/CountFiles/36b513fa-bba0-42e8-b61c-50f41368a927","Primary Tumor"
"87","83a8e225-80e3-4d0f-8aa5-cef4828933ae.htseq.counts","BladderCancer/CountFiles/f2181c15-e595-47e0-a746-101c0d64da58","Primary Tumor"
"88","ad1d63e4-abf1-43db-95ce-09ee88d6ef2e.htseq.counts","BladderCancer/CountFiles/0e3cacde-8f6d-48a5-a77c-1489b29f236f","Primary Tumor"
"89","1e87b17f-db23-400f-96f0-608bc7d98009.htseq.counts","BladderCancer/CountFiles/8a8fee5e-64f3-4033-ac21-3b06e80fe100","Primary Tumor"
"90","2d6fc33e-c553-427e-9e1c-8008f694b0ce.htseq.counts","BladderCancer/CountFiles/000aa330-a5f6-4a2c-b4d5-8df4304b6fa8","Primary Tumor"
"91","9df07e2e-809d-4b3c-8af9-1091aa388c25.htseq.counts","BladderCancer/CountFiles/3358817d-3125-43ab-9466-96e0b36dc728","Primary Tumor"
"92","56dd8737-fd50-481b-864a-940760613b52.htseq.counts","BladderCancer/CountFiles/db364d29-62fd-462b-9dc9-9ea390c625aa","Primary Tumor"
"93","2543837b-b725-437e-918a-8cf15169558e.htseq.counts","BladderCancer/CountFiles/ac8bca8f-8df5-47e9-a5a7-c61d88e086bc","Primary Tumor"
"94","1270306a-c43f-4960-88b8-fa45471c21ae.htseq.counts","BladderCancer/CountFiles/5dfb734a-2885-4302-bd64-0f09cfc0bfca","Primary Tumor"
"95","8e536759-ed60-418c-8a0b-4de7a6cb1b5f.htseq.counts","BladderCancer/CountFiles/c3eaf22a-77c6-421e-a610-00e393709f61","Solid Tissue Normal"
"96","fa28a918-4bd4-46cc-b702-1374665157f6.htseq.counts","BladderCancer/CountFiles/b56fc47f-0573-4cb6-9208-033cd9b34088","Primary Tumor"
"97","b719e8c8-3c22-4822-b551-c1b337704d99.htseq.counts","BladderCancer/CountFiles/bfaf12cb-849a-499f-a4d8-5fa987b5b66d","Primary Tumor"
"98","da9ac33a-cbad-4864-b545-0cdd2ebf24c2.htseq.counts","BladderCancer/CountFiles/3ade5684-5a00-418e-8105-9af0416f0b82","Primary Tumor"
"99","56d2961d-f2c2-4f08-b299-7cd4e0e57da8.htseq.counts","BladderCancer/CountFiles/408a5c60-d5cf-4392-bfbf-32151d27e5de","Primary Tumor"
"100","e3adee45-923c-4adb-8181-7534b6653d75.htseq.counts","BladderCancer/CountFiles/6a2e6ba5-2d47-4386-b3b7-a7b889dd0db6","Primary Tumor"
"101","1b71f4c9-51ff-402c-b321-c6927d60cd0c.htseq.counts","BladderCancer/CountFiles/b544ee3b-dad8-4f2d-8dbd-61082abdd94c","Primary Tumor"
"102","1e91b6e6-ecaf-491d-b2f6-2fb0710f79ef.htseq.counts","BladderCancer/CountFiles/cb34b833-285b-4644-8863-9c3093aec0e7","Primary Tumor"
"103","2e87cee4-718c-4112-aeb7-aad11ccaf13b.htseq.counts","BladderCancer/CountFiles/a4db3852-c2e9-4710-b03a-419d59f4e459","Primary Tumor"
"104","323a8944-dd67-4010-aa40-506285dbe4bd.htseq.counts","BladderCancer/CountFiles/3144bf27-fd0b-4319-906f-679c0f6c7d2c","Primary Tumor"
"105","eea29b1e-88c6-45f5-8153-2ea542b6682b.htseq.counts","BladderCancer/CountFiles/a1c167c8-442d-4b6f-a430-2a49c270101a","Primary Tumor"
"106","e7b8a025-567a-4fb4-ab87-2820dfc62382.htseq.counts","BladderCancer/CountFiles/5040fe4e-f284-42e8-a153-c67d7f4b4d60","Primary Tumor"
"107","23069015-19eb-403d-91df-8ae3198a8c9c.htseq.counts","BladderCancer/CountFiles/271fea6e-ef30-4d2f-bf3b-268f2715129d","Primary Tumor"
"108","66569cc4-a8ef-4686-871f-497c95bbe8e8.htseq.counts","BladderCancer/CountFiles/e14ca8b4-a230-4bc6-8ec6-19689bf889f2","Primary Tumor"
"109","9a123f34-2427-4e44-944e-9cc29d15b921.htseq.counts","BladderCancer/CountFiles/ef11c5de-296b-49ec-94e2-21e3c56daa6c","Primary Tumor"
"110","384809f6-af50-4fcb-b269-c72c1a0e77a4.htseq.counts","BladderCancer/CountFiles/190d9a20-21b9-412b-8f2b-b43371f459b1","Primary Tumor"
"111","a69188da-1c3b-4d14-b50c-86e3a7ff0a5e.htseq.counts","BladderCancer/CountFiles/dd327132-83c3-4a1c-93fa-5837148fcb69","Primary Tumor"
"112","44888c35-36ef-4e87-a5a4-a8fb30457ca1.htseq.counts","BladderCancer/CountFiles/a03c13f8-d0f2-4ab9-8bd0-32dfdce5b37a","Primary Tumor"
"113","c5178a93-2f1b-4e20-b86c-97929a9dec68.htseq.counts","BladderCancer/CountFiles/f00682e2-05d3-4525-9856-e68d874c55ed","Primary Tumor"
"114","69296a5e-7973-4812-bfa1-06fc937db65b.htseq.counts","BladderCancer/CountFiles/a55eca95-df20-456a-9e6d-24dde4424238","Primary Tumor"
"115","32841ed1-16e3-4a88-8f5c-7aaf24c84e70.htseq.counts","BladderCancer/CountFiles/48566693-0845-44b2-8612-4f713fee1bd7","Solid Tissue Normal"
"116","b4055612-fbf6-475b-b74d-5a067dad4fff.htseq.counts","BladderCancer/CountFiles/75d7e08f-7be9-4c9b-b1b9-dd7f8fe5bd5c","Primary Tumor"
"117","eb9a898e-1153-44e8-bc91-73d923169672.htseq.counts","BladderCancer/CountFiles/543473e8-dc1d-4f01-92ee-0d2abeb76a5c","Primary Tumor"
"118","3b54924c-24e6-4cad-a930-f5450ec8de23.htseq.counts","BladderCancer/CountFiles/46685719-3558-40dc-a1c6-ef21b94b5537","Primary Tumor"
"119","4f2319b7-fdfb-4682-bb16-f86ba1a8fac9.htseq.counts","BladderCancer/CountFiles/4cde544f-6cb6-4d53-b01f-633b85d9ba62","Primary Tumor"
"120","e730b796-61b4-4dc2-8319-f9c08f42d189.htseq.counts","BladderCancer/CountFiles/40f94a7b-3088-4511-bc18-084b4b2e4491","Primary Tumor"
"121","069bb049-794f-474e-8238-9132c2b57a8f.htseq.counts","BladderCancer/CountFiles/03a0c35b-f94e-4681-81f9-9afcc976ad2d","Primary Tumor"
"122","649c3bb0-8f5c-4371-b0ba-e1894aca8244.htseq.counts","BladderCancer/CountFiles/cf74ab23-dfd7-4a2e-8029-89aed6dba7a9","Primary Tumor"
"123","c6b63416-9f37-4290-a362-b4ee3a0e2e46.htseq.counts","BladderCancer/CountFiles/e80773d9-46c8-4a9a-9eaa-12fe80fdb84f","Primary Tumor"
"124","dd1dfaeb-20a4-4237-ad46-6cc609af2c53.htseq.counts","BladderCancer/CountFiles/97a833e1-c2e0-48ad-874e-af222fa5d183","Primary Tumor"
"125","daec2c2a-9f58-43bc-a799-958929e549f5.htseq.counts","BladderCancer/CountFiles/98133f98-99b8-4155-b915-d69ae26c8bcd","Primary Tumor"
"126","8efeb042-6349-482c-ab64-c1d096c8493c.htseq.counts","BladderCancer/CountFiles/f6b76ff6-1de1-4e04-b810-4580923571c4","Primary Tumor"
"127","b5e4d37a-3e0a-4058-885a-8ff47736db7d.htseq.counts","BladderCancer/CountFiles/ca3c0d3c-95f6-426d-8428-b4b661dd6e10","Primary Tumor"
"128","8c803e5a-4042-4af0-9eae-4ae313e617d8.htseq.counts","BladderCancer/CountFiles/7e1491ab-7468-493a-b70a-7f3f9c7b8eb8","Primary Tumor"
"129","42dac8a8-97f4-40f8-b2b9-170ffe3debc3.htseq.counts","BladderCancer/CountFiles/1adbd069-d82c-4da2-8fef-8d3df08d94ef","Primary Tumor"
"130","54b3225b-c8ae-4fef-a346-735e6ee576f9.htseq.counts","BladderCancer/CountFiles/2f281c50-91e3-409c-b03f-aa6abddc612b","Primary Tumor"
"131","590580de-17b7-441c-9701-f17034fb3fda.htseq.counts","BladderCancer/CountFiles/15870f1c-c765-43df-9161-9c241da0e262","Primary Tumor"
"132","fd3f0e6c-9c4a-4849-ba9d-d86c96effe36.htseq.counts","BladderCancer/CountFiles/bf0f3bcf-b0a9-4c60-a89a-ecc0f20131d4","Primary Tumor"
"133","6b1f2e6a-f8f2-4f08-8ca5-76874cb5cc4d.htseq.counts","BladderCancer/CountFiles/2296f6ff-93b8-491d-8279-02a0e4170188","Primary Tumor"
"134","fda0a4e8-9897-43d1-9914-f4d6022e6248.htseq.counts","BladderCancer/CountFiles/c6251f3c-fb00-44f9-a3a4-8a80d641b660","Primary Tumor"
"135","844c1614-007b-41eb-89ac-e81667c98743.htseq.counts","BladderCancer/CountFiles/f635485b-1982-46ea-a298-bd6be696db40","Primary Tumor"
"136","a466927a-fe3d-4efe-9509-3a08338fe859.htseq.counts","BladderCancer/CountFiles/b314b5d3-800d-4d10-9cf8-03391503c08b","Primary Tumor"
"137","8513e464-f8f9-42bf-ae6f-fe897fffa508.htseq.counts","BladderCancer/CountFiles/2646b2d1-1959-4116-ab8e-1c494eef3700","Primary Tumor"
"138","ebabf0ba-ab2c-4325-86ff-dbf231a27c05.htseq.counts","BladderCancer/CountFiles/eed00aac-ca6a-495e-94ea-485b36f9b3f9","Primary Tumor"
"139","e0b19af8-a2e5-495f-81d0-80347e8fb51f.htseq.counts","BladderCancer/CountFiles/6fbc6e08-18d8-48fe-8708-ae7b99f87c04","Primary Tumor"
"140","8d798acc-b2fe-4e02-85e1-7b8ba1ba9ed2.htseq.counts","BladderCancer/CountFiles/d584402e-37ec-40ac-8038-0dec44a5da70","Primary Tumor"
"141","0f667075-ffca-4598-bfd1-51cfa2c3d426.htseq.counts","BladderCancer/CountFiles/fbbff7d9-5dda-4bed-a87d-6882c893a492","Primary Tumor"
"142","546a8f3e-b73a-4b3d-aa2a-f995db0e5752.htseq.counts","BladderCancer/CountFiles/a4000af3-2c20-4b7b-a91b-9dfe24aca715","Primary Tumor"
"143","28d7daba-c3bb-4bfa-ab8d-cda43cb1c22c.htseq.counts","BladderCancer/CountFiles/2ea8cbe7-506a-4d82-b945-2059d48b6f44","Primary Tumor"
"144","e9568b78-a371-42c0-88a0-813231c14aaf.htseq.counts","BladderCancer/CountFiles/a05a4575-c2cf-4aba-b7ca-c2c21797348d","Primary Tumor"
"145","982a23b0-6f0b-4bde-b722-978acf79f39b.htseq.counts","BladderCancer/CountFiles/99ef1be4-3b67-4878-8b4f-aecf897c4ece","Primary Tumor"
"146","1387d266-cdf6-4076-9f74-97d6ebcf792a.htseq.counts","BladderCancer/CountFiles/ad7745ab-7ae3-49e6-97c3-8a75e9a37174","Primary Tumor"
"147","063df1ef-c033-465b-b0ec-1ed202005968.htseq.counts","BladderCancer/CountFiles/adaa63b6-0e33-4231-907c-a8806434bde6","Primary Tumor"
"148","094bf3c0-e72b-46a6-b940-9683a0039dfa.htseq.counts","BladderCancer/CountFiles/8ac1ec32-9a54-45d6-93d3-67c7c2dff672","Primary Tumor"
"149","1e2b0984-d841-4916-8cc1-7fce179109f1.htseq.counts","BladderCancer/CountFiles/21d61fa9-7aa6-405c-868b-62ec332f8018","Primary Tumor"
"150","4c48686f-e84f-458d-bdd6-058dcedb0c86.htseq.counts","BladderCancer/CountFiles/eb99bde8-7e6d-4194-aec7-85cd2f1aab68","Primary Tumor"
"151","da788779-75a5-496b-b056-d356cd77ca65.htseq.counts","BladderCancer/CountFiles/48f19949-5919-4eab-a39a-2ea5a1d62c0e","Primary Tumor"
"152","06b37211-10dc-42e6-baf9-677f337c1c31.htseq.counts","BladderCancer/CountFiles/eeb84575-9469-4f28-b71b-151b89581f3e","Primary Tumor"
"153","93880534-eea3-4dde-831c-ebb30be61b32.htseq.counts","BladderCancer/CountFiles/afd1fdfd-75ee-4b5d-9782-ef24b46ddf47","Primary Tumor"
"154","eff731a9-5955-42ed-8d2d-3981feabe59d.htseq.counts","BladderCancer/CountFiles/96ee0893-21d0-439f-af4a-9f40102483d6","Primary Tumor"
"155","f35321db-9fca-4de9-a14a-1bcae60bb202.htseq.counts","BladderCancer/CountFiles/604418ee-8dfc-4238-9127-83bbdedd5443","Primary Tumor"
"156","fc996542-68f3-4b12-9eb5-dd8680f461fa.htseq.counts","BladderCancer/CountFiles/c2effc49-d09c-453d-b533-29611a24355d","Primary Tumor"
"157","bd45cb33-8e1c-4b37-8bd2-29f804269838.htseq.counts","BladderCancer/CountFiles/1492b289-12f5-4c54-83ff-1ce3aebd84b2","Primary Tumor"
"158","dca59b25-894b-4969-b7fc-5b8b6c5a2055.htseq.counts","BladderCancer/CountFiles/1e4c5abb-6806-41e9-b51e-a64a9d7e934d","Primary Tumor"
"159","c0313f07-c432-46fc-88f4-1b248678b4d3.htseq.counts","BladderCancer/CountFiles/d520ca64-7990-4538-8553-c94268782a8a","Primary Tumor"
"160","80aaa47c-5c2a-4886-87d3-644553bf82a1.htseq.counts","BladderCancer/CountFiles/437703be-577c-4dfa-b7f2-d2a15416fb8b","Primary Tumor"
"161","db852b9c-d9d3-476c-add6-9e7a99610b46.htseq.counts","BladderCancer/CountFiles/8a5e9676-2fc5-4e13-955b-2df2cffcce9a","Primary Tumor"
