"","Run","Path","Class"
"21","0e92cbf2-ac17-4227-a54d-1c8877b2db8f.htseq.counts","CorpusUteriCancer/CountFiles/ab7c859d-f6e0-4a3c-938b-a0538b126bd8","Primary Tumor"
"22","3709268e-3ae2-457b-b166-c1d19bcea7a3.htseq.counts","CorpusUteriCancer/CountFiles/11345413-daec-411e-b2b0-e4ae601ded58","Primary Tumor"
"23","0362fa45-2de2-4d3a-a8bc-a0e3bd23c939.htseq.counts","CorpusUteriCancer/CountFiles/2ef3833c-cdb1-47c0-bb51-2634a773cc86","Solid Tissue Normal"
"24","33eb8dac-67ee-4ab4-bf70-e81dbec1bf29.htseq.counts","CorpusUteriCancer/CountFiles/cdec9313-d3bf-492d-9ead-86de702bc9cc","Primary Tumor"
"25","70f03be4-71a2-4c45-9ada-c1343d2527f0.htseq.counts","CorpusUteriCancer/CountFiles/efc37849-e025-495d-8595-663f7e575bee","Primary Tumor"
"26","ccdfb795-0b81-4050-b83e-cef9caf05713.htseq.counts","CorpusUteriCancer/CountFiles/54405551-0f35-42b2-8d5e-89d0143b3358","Primary Tumor"
"27","ae59fbb0-6b6f-4437-882f-060caa098deb.htseq.counts","CorpusUteriCancer/CountFiles/efc6dc93-50c9-4470-b2a9-bbcf4b33204d","Primary Tumor"
"28","0dd129d5-46d3-4229-b16e-c6a1e92b42e4.htseq.counts","CorpusUteriCancer/CountFiles/18a80d27-6068-44e8-bf8d-e07fd8c871d6","Primary Tumor"
"29","cf7616fa-d5c6-4430-b644-aaa63bbf2704.htseq.counts","CorpusUteriCancer/CountFiles/d1d871b2-d2d3-4c74-9850-9a0c4221d4a4","Primary Tumor"
"30","f92d0fd3-73a5-40bf-b221-91af5ca52b1a.htseq.counts","CorpusUteriCancer/CountFiles/13f999f3-8311-48f8-9950-9ab7b57c23bf","Primary Tumor"
"31","78bab4b6-28ea-4933-b488-295f8ff3ce58.htseq.counts","CorpusUteriCancer/CountFiles/f08f6d1c-a80e-4170-b062-2f527765b08f","Primary Tumor"
"32","6613cf15-369a-427a-85eb-485b16916806.htseq.counts","CorpusUteriCancer/CountFiles/36387f2e-0b9d-47e3-95b3-f75d57ea245c","Primary Tumor"
"33","de7ba496-046d-48ee-a24a-10e43a126de3.htseq.counts","CorpusUteriCancer/CountFiles/6f2833f7-d319-4f6a-87f3-9ad3a84a3354","Primary Tumor"
"34","de5213cf-c59a-4c75-910b-927029383c2b.htseq.counts","CorpusUteriCancer/CountFiles/978ce3b0-e37f-4a77-bac8-f57fa21d4d04","Primary Tumor"
"35","22bdcfae-7b41-434f-81e0-3867cd30b3c2.htseq.counts","CorpusUteriCancer/CountFiles/3aa77df8-733d-4646-b518-b429c10c348d","Primary Tumor"
"36","580e6dcf-235d-4629-9d70-91bc86795b26.htseq.counts","CorpusUteriCancer/CountFiles/52e562d9-2368-41ab-8605-2d23369be500","Primary Tumor"
"37","773ee6c9-89ca-46f2-a9b9-8a3773bcc4cc.htseq.counts","CorpusUteriCancer/CountFiles/2d72b48f-338f-49ab-b10d-c290163b57ea","Primary Tumor"
"38","6bfd36c9-7c8c-40ad-9888-e3986d80f357.htseq.counts","CorpusUteriCancer/CountFiles/048b2970-a98e-40f2-b4aa-4252a18ec298","Primary Tumor"
"39","64c53ed9-c688-47fd-a5c7-0b2ece45f68e.htseq.counts","CorpusUteriCancer/CountFiles/0c3d4797-ad41-48f0-b998-44f95beaa855","Primary Tumor"
"40","9106b138-472d-4fa5-a1c7-ca09fe73774a.htseq.counts","CorpusUteriCancer/CountFiles/131ac913-a57f-4c5e-879f-4dd8ce01b782","Primary Tumor"
"41","26a30920-d41b-4400-ae17-a6d290ccbf76.htseq.counts","CorpusUteriCancer/CountFiles/d95877b3-4569-449c-8979-cbdd8d103dbc","Primary Tumor"
"42","6b0cf425-7863-4edd-bc2d-0a05dfc7fc75.htseq.counts","CorpusUteriCancer/CountFiles/aabc1dc0-8fb5-4cd8-89b4-b30778bac27e","Primary Tumor"
"43","11c0bd94-1621-4d51-8886-ccd77f6c04c3.htseq.counts","CorpusUteriCancer/CountFiles/5106bdf1-1a63-4cc7-9221-3bd3668a38a3","Primary Tumor"
"44","6764419f-5645-4106-b155-b1525a2c6b42.htseq.counts","CorpusUteriCancer/CountFiles/9941bb17-d184-4444-b4c4-70b9e25da4c4","Primary Tumor"
"45","eb8067e5-1e8b-4994-9a28-f512c20502d4.htseq.counts","CorpusUteriCancer/CountFiles/e45c9dfa-efd2-41e4-8b57-f5b302d6c8a9","Primary Tumor"
"46","9fa9c576-3593-43e4-b0c6-102fcb9c0774.htseq.counts","CorpusUteriCancer/CountFiles/ae07a413-3a5a-423a-bb5a-20a07fc6d0b9","Primary Tumor"
"47","448111f8-187f-47b3-8198-94d351253cf0.htseq.counts","CorpusUteriCancer/CountFiles/960dea5e-bdb9-48b4-ad1e-9c8dc01e7d0e","Primary Tumor"
"48","6aced1e7-3d02-4fbf-8209-12406dcfd20f.htseq.counts","CorpusUteriCancer/CountFiles/59347779-3cdd-4a04-bf7c-b9d4922151f7","Solid Tissue Normal"
"49","33a9aa63-b07f-4da6-a95d-e838c112f17e.htseq.counts","CorpusUteriCancer/CountFiles/989231f0-c8bb-4b02-984c-a6a45a20d7a5","Primary Tumor"
"50","d8219bec-aec9-4cc3-8864-be208897fdd1.htseq.counts","CorpusUteriCancer/CountFiles/23cffb86-6d9c-4c31-a25c-1dd55d6394cd","Primary Tumor"
"51","e0320565-92ec-4cb0-a70d-043ff60fb7fc.htseq.counts","CorpusUteriCancer/CountFiles/a87e174e-3d46-43d5-a43e-8a3522e9d391","Primary Tumor"
"52","2bbba516-be54-4391-b029-f73657997e02.htseq.counts","CorpusUteriCancer/CountFiles/439982cb-2371-4ecb-8e3b-efb9bf8dc9b8","Primary Tumor"
"53","6d60eab2-3b0a-4c35-9fc2-f4c8b7c5b894.htseq.counts","CorpusUteriCancer/CountFiles/808c70fb-1d07-4ae8-86cb-77e456cbcfe1","Primary Tumor"
"54","bdc49eae-31d4-425b-b7d1-49f1cf14df44.htseq.counts","CorpusUteriCancer/CountFiles/f7b1dcfd-1cb8-4e03-8c23-cab7beb38888","Primary Tumor"
"55","3949d143-ea2f-49b8-a003-5e49d06fde1a.htseq.counts","CorpusUteriCancer/CountFiles/0a4d509b-2545-4ca1-9573-66d280ee9515","Primary Tumor"
"56","0011596d-cfa3-48f7-b182-b1e5765209fc.htseq.counts","CorpusUteriCancer/CountFiles/e381ac7f-46b4-419a-86cf-73d6e858807e","Primary Tumor"
"57","6d7f5731-e599-4e3f-b80b-1f0ac2f68111.htseq.counts","CorpusUteriCancer/CountFiles/da9b145b-3276-42b6-a497-cbf5352507c2","Primary Tumor"
"58","0e11a8a9-81a9-44a2-95ee-a062750ee9ae.htseq.counts","CorpusUteriCancer/CountFiles/aee601e0-73f6-4250-bfd3-c3c28f68b0ab","Primary Tumor"
"59","d43d8f86-1c94-4058-9569-f15023068ff3.htseq.counts","CorpusUteriCancer/CountFiles/1193aac3-a2a9-425b-8ab2-9deab7e74e74","Primary Tumor"
"60","d0ea92d0-3da9-4bc9-afec-4e2971fb047b.htseq.counts","CorpusUteriCancer/CountFiles/5dd2eb6e-29f1-45d3-9489-28b181438fd7","Primary Tumor"
"61","bc5738b1-7d71-4c40-969f-68616ed01345.htseq.counts","CorpusUteriCancer/CountFiles/4cee7895-a0e3-4b14-9212-d0aad28e18a4","Primary Tumor"
"62","df02af7a-ae3a-4836-848c-8c2957c51dfa.htseq.counts","CorpusUteriCancer/CountFiles/7f8fda48-24e3-4a8e-9fa6-dcf6719e49cf","Primary Tumor"
"63","7a5aed1d-3dcd-408e-bb86-a0c5a2dbb0af.htseq.counts","CorpusUteriCancer/CountFiles/2646c426-fa11-4342-9ee9-1d9fe9f379a4","Primary Tumor"
"64","65315477-9c5f-4e48-baaf-67027c502f15.htseq.counts","CorpusUteriCancer/CountFiles/15ab74bf-898b-44de-9240-ca6858a3dc78","Primary Tumor"
"65","393232a1-d0de-40a1-9e75-24b22e1356ad.htseq.counts","CorpusUteriCancer/CountFiles/d524c764-de58-495b-8dd4-d72dd86dc626","Primary Tumor"
"66","a1f556b4-541c-418c-a0c1-6f33216702d8.htseq.counts","CorpusUteriCancer/CountFiles/30224803-edc1-47ab-b1be-881d1379f328","Primary Tumor"
"67","c8fd69b8-365d-4802-aed6-619956545feb.htseq.counts","CorpusUteriCancer/CountFiles/b0f9b72b-d64d-41f8-9cab-b201a3dc4dce","Primary Tumor"
"68","3b650844-9475-45c2-932d-6804ab8ea2ec.htseq.counts","CorpusUteriCancer/CountFiles/f8985d0b-d352-49b9-9bb5-6c0b58e4d2e3","Primary Tumor"
"69","3f4ffd99-d1b2-4f56-8ba8-071f59503c8a.htseq.counts","CorpusUteriCancer/CountFiles/03f168e7-5508-4117-add6-e8e1c0f3966a","Primary Tumor"
"70","6698a82c-ebeb-406f-bc7a-5afa09b29e11.htseq.counts","CorpusUteriCancer/CountFiles/13560de5-f020-49c0-aa82-2df9b228eb4b","Primary Tumor"
"71","e03c58cc-b1d3-4935-87b5-92dea1ce86f5.htseq.counts","CorpusUteriCancer/CountFiles/b211de16-6fa3-40e0-8200-b41da3d6e544","Primary Tumor"
"72","1ace5c51-6a84-4e61-92c1-b7a846a4bfa6.htseq.counts","CorpusUteriCancer/CountFiles/2c2a78d4-8441-4c3b-82df-d9571dff5964","Primary Tumor"
"73","dd337cd0-fa4b-4a16-a7bb-5301a0dba980.htseq.counts","CorpusUteriCancer/CountFiles/2862db86-0f4d-4741-ae29-e5d61d6a810b","Primary Tumor"
"74","0d8cefef-c6ce-4483-9a6d-8ba42febce4d.htseq.counts","CorpusUteriCancer/CountFiles/6ef31911-1494-4080-bb31-0128207a4e78","Primary Tumor"
"75","f35f13c4-f12e-4a05-893a-8e70afb392b1.htseq.counts","CorpusUteriCancer/CountFiles/78e303d3-b61c-464b-8e39-82c56185e7c2","Primary Tumor"
"76","bc0241d5-d781-4877-9366-d0fab0393638.htseq.counts","CorpusUteriCancer/CountFiles/fd2daf3c-8027-4df9-adeb-3ffb768c08fd","Primary Tumor"
"77","ecf78283-0eb3-4710-8e5a-30f56da510bd.htseq.counts","CorpusUteriCancer/CountFiles/b973c600-7235-4e34-99c7-03225d92156d","Solid Tissue Normal"
"78","6511edbd-3674-4aa2-9927-47575f33afd5.htseq.counts","CorpusUteriCancer/CountFiles/02703362-83cc-4b7c-815f-81f33f475c31","Primary Tumor"
"79","35c4cc14-5096-4da8-9190-359338fdb365.htseq.counts","CorpusUteriCancer/CountFiles/70bd3273-e57a-4bc0-b0d6-f5b5f681f71f","Primary Tumor"
"80","0d649941-c94d-45ad-b063-1bdeff2e675c.htseq.counts","CorpusUteriCancer/CountFiles/aa881a3b-fcb2-4659-bb5d-33619419a4da","Primary Tumor"
"81","656900ef-bf75-4cc8-a73f-80b4a88a97fd.htseq.counts","CorpusUteriCancer/CountFiles/422f1c44-30ac-4c52-86d6-c19aa679353c","Primary Tumor"
"82","c0401b43-aca6-49ef-90fa-1d4ec7cc2c1d.htseq.counts","CorpusUteriCancer/CountFiles/98af0447-c96d-491a-a385-7a5a0e83dc05","Primary Tumor"
"83","41b4a929-42ae-411a-9578-a3e7ae35e338.htseq.counts","CorpusUteriCancer/CountFiles/f2b37f38-4902-46c7-bfc5-d82b180c0de8","Primary Tumor"
"84","65703426-dbb6-4591-ad7f-53663cc3aeae.htseq.counts","CorpusUteriCancer/CountFiles/c431cd25-633b-4d67-80fe-e95811cf87d4","Primary Tumor"
"85","97c0b9ba-e792-4e0c-af06-f6789ab37e40.htseq.counts","CorpusUteriCancer/CountFiles/12bfd0f8-a97b-44c1-8a9e-b5fd9a023514","Primary Tumor"
"86","15de6a8e-f6bb-49c1-abd6-5c6519f56fa8.htseq.counts","CorpusUteriCancer/CountFiles/9af56723-49a0-4c71-8e59-617662b790b7","Primary Tumor"
"87","7c366536-e6c8-4f06-908d-32a89408dc5a.htseq.counts","CorpusUteriCancer/CountFiles/9ea2cbe5-c59a-4ba9-8c2a-016981c65307","Primary Tumor"
"88","f58a5c4d-a655-483b-a8f8-6919052eb6d4.htseq.counts","CorpusUteriCancer/CountFiles/7ac2632d-781c-4725-a024-1778bdaff58c","Primary Tumor"
"89","450fcc03-f10a-45a9-8dae-e22a81439975.htseq.counts","CorpusUteriCancer/CountFiles/66146563-3e39-4446-a7f3-0b55e454b5e9","Primary Tumor"
"90","6e8a406c-b5e0-4eb1-b4bc-77e57ef72350.htseq.counts","CorpusUteriCancer/CountFiles/008103cb-a478-4d89-9c1e-9db32b7393f8","Primary Tumor"
"91","0f2e7130-fc3e-4e65-a369-38d4ed1c6fe4.htseq.counts","CorpusUteriCancer/CountFiles/aa4126c7-d788-43ba-94ea-a4939e5b5d2f","Primary Tumor"
"92","3ca95132-54ef-4aa3-8cde-5137f7fb2f51.htseq.counts","CorpusUteriCancer/CountFiles/fd79c620-4833-4b22-8af5-34943df1e48b","Primary Tumor"
"93","73fd698d-46d3-4a2a-ae52-91bd00e72b6a.htseq.counts","CorpusUteriCancer/CountFiles/9f53bb55-722f-4b9e-94dd-46376a4af2f1","Primary Tumor"
"94","afdee3d2-e728-4230-8cd4-e0a19c587c5a.htseq.counts","CorpusUteriCancer/CountFiles/c3af9b29-1904-4c2b-85e7-792c00593f7c","Primary Tumor"
"95","c3e569a6-ac60-471e-a438-0d08c733e3be.htseq.counts","CorpusUteriCancer/CountFiles/369b34f5-88f9-4485-b99b-2f5ecc366586","Primary Tumor"
"96","5810334f-0f7b-4ab9-b2eb-326e8af7e147.htseq.counts","CorpusUteriCancer/CountFiles/1ce7a986-cbe7-424a-92e6-083f095b9a02","Primary Tumor"
"97","339d2f52-4b6a-44d3-ac6f-3517dd466986.htseq.counts","CorpusUteriCancer/CountFiles/5cb7d509-5de1-4a0e-bfe4-c27f1ce33666","Primary Tumor"
"98","95bb05e3-2995-4cef-be79-060b0cc841ac.htseq.counts","CorpusUteriCancer/CountFiles/f9fd413c-19a8-4555-bd42-a4fadf47c702","Primary Tumor"
"99","c29adb10-8038-42d3-b08f-d5a447606b93.htseq.counts","CorpusUteriCancer/CountFiles/61d097eb-e56b-4435-ba68-772b73b90884","Primary Tumor"
"100","1a766cb4-eb5e-44a1-ac95-2f3f87992cd0.htseq.counts","CorpusUteriCancer/CountFiles/09495756-ee52-4154-81e0-933705d1b959","Primary Tumor"
"101","403f8d67-ffe2-466a-93ce-5bcefd609040.htseq.counts","CorpusUteriCancer/CountFiles/04a74558-bdd2-41e9-89fd-e06ddcc3257b","Primary Tumor"
"102","8cd31f85-1d2e-4d90-bd8b-7ca7ebd9241b.htseq.counts","CorpusUteriCancer/CountFiles/472bdac0-5f51-4b54-a232-b750cc9a8c7b","Primary Tumor"
"103","f40d273f-5343-4e57-995b-6adcfdc7c7d3.htseq.counts","CorpusUteriCancer/CountFiles/ecbe8846-24fa-4347-9640-0e0ca39d7fef","Primary Tumor"
"104","6a7f4dc8-ba05-49ec-8764-8bc34f32473c.htseq.counts","CorpusUteriCancer/CountFiles/c48e9fab-445c-442f-b56c-b15821dba231","Primary Tumor"
"105","6c005bee-d65c-4a91-b210-5da5d98d7a5e.htseq.counts","CorpusUteriCancer/CountFiles/2fa1eae6-453c-45d0-9967-cfda039dff1b","Primary Tumor"
"106","5fb027d6-37c1-4a46-b100-991a4a8c5984.htseq.counts","CorpusUteriCancer/CountFiles/17b24743-8fc7-4ef1-8bcf-837b77610660","Primary Tumor"
"107","ee8ef096-f606-4f7b-bf45-fc505d9e5648.htseq.counts","CorpusUteriCancer/CountFiles/970e8047-ad99-4327-b076-d348d353c330","Primary Tumor"
"108","923257c8-8013-4ad6-b65c-e12142aa4e9c.htseq.counts","CorpusUteriCancer/CountFiles/b4659e8a-e136-47ec-9306-08491f4eeae9","Primary Tumor"
"109","ed92b05a-d314-44a4-b020-47a4f9677bfe.htseq.counts","CorpusUteriCancer/CountFiles/6e325280-a8d4-41f4-a312-74c73decc848","Primary Tumor"
"110","7564b1ea-846a-4c77-9cb9-ceb2e865dbf0.htseq.counts","CorpusUteriCancer/CountFiles/ae3b5608-8df9-4c4d-9a74-f5770fb45afe","Primary Tumor"
"111","94a8bcf0-2761-4f53-8919-f49669f95e55.htseq.counts","CorpusUteriCancer/CountFiles/1b483083-e869-4c7c-8e73-51827fd4dd16","Primary Tumor"
"112","7367d5b5-af64-42ca-b67b-d54796e8f980.htseq.counts","CorpusUteriCancer/CountFiles/f7b55c2c-998e-4974-8423-1abbb09331c0","Primary Tumor"
"113","face3e41-ea52-4a20-9809-12bde16e0685.htseq.counts","CorpusUteriCancer/CountFiles/6c22534f-32b9-4549-8255-dc26a8a7cf46","Primary Tumor"
"114","f9153720-86f1-4d70-b2a9-7b88dd365514.htseq.counts","CorpusUteriCancer/CountFiles/e0f22946-51bc-4c1a-aa10-333d3ac2e97c","Primary Tumor"
"115","3ea4007b-d856-4b61-b5fd-b0df8a76674b.htseq.counts","CorpusUteriCancer/CountFiles/f9b297d3-c3ad-4e1a-ba2d-b0f62aeba018","Primary Tumor"
"116","42dc44c3-e041-48eb-92bb-0d12bcd4ae58.htseq.counts","CorpusUteriCancer/CountFiles/781691d0-809f-4d95-b7a7-1f75ff6aed1a","Primary Tumor"
"117","0e656bc2-412d-4866-9201-fb2d0daeac97.htseq.counts","CorpusUteriCancer/CountFiles/0eba867e-e48e-48cb-826f-9db2a746c814","Primary Tumor"
"118","ad190495-86c3-4c04-bb23-6619606577d2.htseq.counts","CorpusUteriCancer/CountFiles/a6b74fff-8c82-40a8-847c-315a126e4c3b","Primary Tumor"
"119","46c3ad7f-0a11-4283-98a1-5a81ce0a5f4f.htseq.counts","CorpusUteriCancer/CountFiles/94c5d05c-b048-4d2d-b790-f84d3563fade","Primary Tumor"
"120","a8187969-0610-479a-8d12-2c8e61c07a80.htseq.counts","CorpusUteriCancer/CountFiles/f01b8e67-352c-4a0b-8c5d-cafbe3938d5a","Primary Tumor"
"121","b91d49a7-086e-4617-ba5e-9369268c13c6.htseq.counts","CorpusUteriCancer/CountFiles/6d8ae300-694c-44c1-a4a4-5221998782fe","Primary Tumor"
"122","893b3d26-863d-4b30-8ed5-a3174e7eb334.htseq.counts","CorpusUteriCancer/CountFiles/2226fbdf-a620-4904-8608-436a09fb3b6a","Primary Tumor"
"123","d2d69589-3744-4394-829a-ec8d2843d004.htseq.counts","CorpusUteriCancer/CountFiles/e56bd032-5b7b-418a-9c78-3ea9dc41be12","Primary Tumor"
"124","17e8f188-45e4-4ed2-8953-2d5f0760f244.htseq.counts","CorpusUteriCancer/CountFiles/9025df01-ed8c-4016-a501-b4161c9b6c2c","Primary Tumor"
"125","8f192531-1289-49a1-8453-b64b2818128b.htseq.counts","CorpusUteriCancer/CountFiles/91dec093-fd31-4e3a-83a7-7ac0d87dca74","Primary Tumor"
"126","d6ea3f1d-9186-40c4-a51e-4d94d07ea663.htseq.counts","CorpusUteriCancer/CountFiles/f9a762b8-e8b0-4030-9879-c38759982d49","Primary Tumor"
"127","d19908e6-b664-4b4f-95ab-a00bd5106a3b.htseq.counts","CorpusUteriCancer/CountFiles/f64628b1-8f2f-4918-ab03-439a7f41dfe2","Primary Tumor"
"128","2eb781e4-4315-4e12-872f-354bd71cc4b1.htseq.counts","CorpusUteriCancer/CountFiles/6298a24c-7030-4564-87eb-a2f6e14a568a","Primary Tumor"
"129","6cac2144-f81d-4b96-9fe7-95b5c211478f.htseq.counts","CorpusUteriCancer/CountFiles/7e40ca21-6ba4-4248-9d04-0dd19d3aaa24","Primary Tumor"
"130","d89648f6-9138-46e3-8e07-2a49565f09f5.htseq.counts","CorpusUteriCancer/CountFiles/c62a8d38-c3a5-4dd7-8c57-4f8f87b695d2","Primary Tumor"
"131","38653f5f-fd47-477a-a2ff-6d7dfdcda9d6.htseq.counts","CorpusUteriCancer/CountFiles/e7474b4c-a1d0-4821-8f29-c391b276a045","Primary Tumor"
"132","7d6e7cb6-598a-4723-8ea1-60fee87edafe.htseq.counts","CorpusUteriCancer/CountFiles/30b0bf70-a690-4d17-968a-0f516492c66f","Primary Tumor"
"133","10495d8f-e54e-49ff-a034-645a4e7b5354.htseq.counts","CorpusUteriCancer/CountFiles/370bf815-0e77-44ff-af8d-c5d34005709a","Primary Tumor"
"134","c364d724-8fa5-4590-bbec-0894925ced44.htseq.counts","CorpusUteriCancer/CountFiles/bf2f6ccc-2d8d-4ba4-8c16-ada936061b13","Primary Tumor"
"135","80c96dc1-c0a0-4613-b03a-369f00904460.htseq.counts","CorpusUteriCancer/CountFiles/5103f984-4ebc-440c-9ae0-122e70a64e30","Primary Tumor"
"136","be23bb2f-67c3-4a76-a4ab-a80ef1178ceb.htseq.counts","CorpusUteriCancer/CountFiles/d8aacdb6-fedf-4030-add5-08ebcab8393c","Primary Tumor"
"137","d9cbccff-ddfd-418d-a9f3-a705ab507277.htseq.counts","CorpusUteriCancer/CountFiles/83ba9807-f7b9-41bc-8db1-7ddb5cd48904","Primary Tumor"
"138","bc23d1e2-f73e-49b4-be5b-6a4fc915c6b6.htseq.counts","CorpusUteriCancer/CountFiles/84deedf3-ad8c-4dec-b3db-b5adbf9844f8","Primary Tumor"
"139","6e30a4b7-b56d-4b61-a853-387b50ca75b3.htseq.counts","CorpusUteriCancer/CountFiles/0265cc02-40b5-4906-bda0-68caaaed047d","Primary Tumor"
"140","40076d7f-32c0-47b4-a701-159a2efc2f58.htseq.counts","CorpusUteriCancer/CountFiles/254b1240-5a44-4241-86b7-ee37a290163c","Primary Tumor"
"141","41cbb3ce-cee2-4aca-a868-6a8e7a78860f.htseq.counts","CorpusUteriCancer/CountFiles/7ce9c5b0-381d-44dc-bb4c-2443665d33fb","Primary Tumor"
"142","98a789b7-f52a-412d-87ca-019f7caee237.htseq.counts","CorpusUteriCancer/CountFiles/a9c5aa3d-b93d-4729-8bcb-6d5cf277538b","Primary Tumor"
"143","414b7dc4-d43b-4a93-b3d6-249f45be606b.htseq.counts","CorpusUteriCancer/CountFiles/08e20b07-dfef-4dca-aa04-5252e96e7a2c","Primary Tumor"
"144","c13fc444-6e7b-4ae1-9c90-e539d78417ca.htseq.counts","CorpusUteriCancer/CountFiles/b08a16e7-ae70-4c18-8594-d611d5dcd23a","Primary Tumor"
"145","ea161735-6a52-43dd-a665-3674046ef96c.htseq.counts","CorpusUteriCancer/CountFiles/be4a13c3-3e69-479f-bbcb-d239a8a6bef2","Solid Tissue Normal"
"146","4c3fe147-3214-49de-b0ea-6b76670d1f28.htseq.counts","CorpusUteriCancer/CountFiles/ea1e7cb0-91ce-4184-8b83-36749ac2e41b","Primary Tumor"
"147","24a7ea15-77e7-4396-9f97-4b420f62930e.htseq.counts","CorpusUteriCancer/CountFiles/7eb5952a-da66-49e5-907f-b9b517335360","Primary Tumor"
"148","abb0a6a3-4a2f-4686-b9d0-41c40b94d170.htseq.counts","CorpusUteriCancer/CountFiles/edbbee47-5b60-46ac-adf2-2cf217d8f69e","Primary Tumor"
"149","05cc0a39-c8b7-4126-9234-a842f093e6f7.htseq.counts","CorpusUteriCancer/CountFiles/d018a71f-cac1-496e-8dec-19103e159377","Primary Tumor"
"150","1c76c6df-dcb3-41fb-9972-ddfdc3121f63.htseq.counts","CorpusUteriCancer/CountFiles/39c9c3a8-6c5c-4398-a656-535b90f132d3","Primary Tumor"
"151","4a242363-7c51-4e35-9892-1a0d944c7b47.htseq.counts","CorpusUteriCancer/CountFiles/cda2d2ea-328a-4157-bbfd-9510cc5fbd79","Primary Tumor"
"152","d717df43-bc62-449d-a4e2-e30f95b10e8b.htseq.counts","CorpusUteriCancer/CountFiles/121856d9-285f-4664-b5e9-824b0890bf3a","Primary Tumor"
"153","9bbe408c-e2fb-4485-ad73-618ca57da131.htseq.counts","CorpusUteriCancer/CountFiles/97b14803-64a9-451c-8d67-1f9e07a2a7bf","Primary Tumor"
"154","53a74c26-a067-4e66-901d-d825f8f292c8.htseq.counts","CorpusUteriCancer/CountFiles/7789ed75-76d6-4167-b2eb-385a21a8487e","Primary Tumor"
