"","Run","Path","Class"
"66","ea1ce00b-00f4-4194-97df-6a64227e7bdc.htseq.counts","ProstateCancer/CountFiles/10a24f34-ce3b-43c3-8646-6042c2b0e178","Primary Tumor"
"67","ed81d331-8fcb-4553-941c-6b212322da99.htseq.counts","ProstateCancer/CountFiles/5c4dbb70-825c-4adc-b571-406d013badd1","Primary Tumor"
"68","b5ddd8f3-3a54-4c3c-8ac0-69edd7ee7b54.htseq.counts","ProstateCancer/CountFiles/524ca4c6-df6f-4b72-8642-2f551236e17a","Primary Tumor"
"69","d81236db-c216-4d9a-beef-6b152b24ac11.htseq.counts","ProstateCancer/CountFiles/3e606011-ee84-4c20-9443-33b2c461f527","Primary Tumor"
"70","e979ec96-0226-4031-ba69-d1c45342840a.htseq.counts","ProstateCancer/CountFiles/decfcd80-f67e-48a6-a298-c524e02eb5dc","Primary Tumor"
"71","c11c3919-7072-4b19-8512-607edb3804bd.htseq.counts","ProstateCancer/CountFiles/20a3a690-ea3e-473a-82a3-e4e5b6d14303","Primary Tumor"
"72","363209a4-9d1d-450e-b9f4-e35400fd76f6.htseq.counts","ProstateCancer/CountFiles/048b4777-a420-4b0a-b88a-57456746b526","Primary Tumor"
"73","a2611f73-fcb2-4b74-bd11-b87f509d05b2.htseq.counts","ProstateCancer/CountFiles/386ab475-f782-4c0f-9ccf-9e1541019e50","Primary Tumor"
"74","a327f81f-a758-4ed6-89e9-cce688657faa.htseq.counts","ProstateCancer/CountFiles/301385a4-67db-49fc-b1ba-7a92312de87d","Primary Tumor"
"75","d901f6da-cd8e-4420-9cf4-8ca55be050b6.htseq.counts","ProstateCancer/CountFiles/39112da6-9a2d-40e7-bba3-6130cfe8475e","Primary Tumor"
"76","a97865ce-8a94-43aa-8998-4fc336300c77.htseq.counts","ProstateCancer/CountFiles/af4bb047-587b-469e-95c4-61c6396e0bd8","Primary Tumor"
"77","1c79d197-1b39-429c-a0c7-b0138113013d.htseq.counts","ProstateCancer/CountFiles/eb93756b-7aad-46a0-8222-a01c797d0b5d","Primary Tumor"
"78","63015c93-3a1c-41cc-b0e5-3de7e0072a89.htseq.counts","ProstateCancer/CountFiles/9c08adca-3baf-455b-ba1a-8732227a3d38","Primary Tumor"
"79","924404bc-79bf-433e-b52a-614f4ef0e23d.htseq.counts","ProstateCancer/CountFiles/7ab65a08-14f7-4293-b5c2-f37fd66a93a2","Primary Tumor"
"80","28add621-ecf3-4176-80e3-24c985e6bdd1.htseq.counts","ProstateCancer/CountFiles/79714617-e51e-4fd4-b9d5-3a3227733e44","Primary Tumor"
"81","781ec738-bee7-4732-bc4b-b432a8960103.htseq.counts","ProstateCancer/CountFiles/38a426be-36a7-4624-851a-6161c160a352","Primary Tumor"
"82","362f67f1-4837-4245-ae7b-76d596575fd4.htseq.counts","ProstateCancer/CountFiles/5e29cb06-d8dc-485a-995c-7da187e6ad76","Primary Tumor"
"83","c10eefab-142c-48dd-a8f0-eaad89d4cdc5.htseq.counts","ProstateCancer/CountFiles/cf88b1a1-c280-4bbf-ab0e-7b4ee64e62fc","Primary Tumor"
"84","b925d6df-8e61-4c3c-84fb-242c5d2c7f38.htseq.counts","ProstateCancer/CountFiles/88ca7491-2c69-4227-b5fe-3780fbfbc4d7","Primary Tumor"
"85","d5b5e519-5ce4-4147-a500-25b2f442152d.htseq.counts","ProstateCancer/CountFiles/2b760030-1cad-4554-931e-bac9205b56ca","Primary Tumor"
"86","81e8a6a8-3577-42c1-a45b-e0143ad55fdf.htseq.counts","ProstateCancer/CountFiles/196dc318-4985-4665-b668-1736d44ff0b5","Primary Tumor"
"87","f6afb2d5-8209-4f3c-9639-3ee6f62c1aee.htseq.counts","ProstateCancer/CountFiles/2fd351a8-c24f-4f91-9643-43a0a79469d3","Primary Tumor"
"88","c2b14984-5f00-40a2-b977-990f30066906.htseq.counts","ProstateCancer/CountFiles/9f72ca38-9ac9-4cea-9f24-af61b76a0920","Solid Tissue Normal"
"89","526b6171-5947-439d-b61f-4604309532e9.htseq.counts","ProstateCancer/CountFiles/0f85b341-a638-4e83-a85d-272736dfaf38","Solid Tissue Normal"
"90","cf4fa58c-803f-4195-bf42-13aa71403d16.htseq.counts","ProstateCancer/CountFiles/3ae91b73-0b89-4621-9b32-d3c6262b89fb","Primary Tumor"
"91","208eb16b-3ed5-4cfe-823d-0da9af5ba913.htseq.counts","ProstateCancer/CountFiles/65ab8e33-937e-4e7e-9af8-2acd7a529c32","Primary Tumor"
"92","984e48d4-d2d0-4dee-957a-20a9d1150781.htseq.counts","ProstateCancer/CountFiles/08fe7d9d-05b0-46dd-a4f7-2794b88d3a1e","Primary Tumor"
"93","db7394c6-f1b4-4e01-9d33-d5920c51fda1.htseq.counts","ProstateCancer/CountFiles/a6004bc0-04ed-42f8-bf7a-c96b2a18a8a2","Primary Tumor"
"94","0a923c09-5f30-4e5c-adef-baca0c461227.htseq.counts","ProstateCancer/CountFiles/06569be2-8c01-4c2f-9ddf-99a4851c0c9d","Primary Tumor"
"95","0f27a12b-0fe7-4811-ac1e-13d3cc1e346b.htseq.counts","ProstateCancer/CountFiles/ecc6bb07-d117-4e66-a4b5-f6c62cfd7a08","Primary Tumor"
"96","2104016c-bd83-40cd-9087-a5d9195b166f.htseq.counts","ProstateCancer/CountFiles/63da7e8a-6900-42f8-bec0-b4b4f2e88b5f","Primary Tumor"
"97","9d6e58fa-a1b1-4e82-96fe-d3d91528722e.htseq.counts","ProstateCancer/CountFiles/eb59b97e-effe-40c6-a582-7bea00a42d83","Solid Tissue Normal"
"98","d4276214-8f76-4de3-9730-c19028624f32.htseq.counts","ProstateCancer/CountFiles/854aedad-d53d-4e3e-89d5-a7b823d579df","Primary Tumor"
"99","f3b9af70-dad8-4bf4-82d0-5c9e32233d16.htseq.counts","ProstateCancer/CountFiles/4d03e5bf-dba0-4a7b-8d88-f916cadebcaa","Primary Tumor"
"100","7852bfcc-9d96-4a25-8c4c-feec90f9c21f.htseq.counts","ProstateCancer/CountFiles/f3ac93a3-dcd9-48c6-8663-94b2beea341e","Primary Tumor"
"101","ee7a5f7f-661d-4455-86a6-c279588a390a.htseq.counts","ProstateCancer/CountFiles/ec53614d-f7a3-44eb-8636-c988b16e1398","Primary Tumor"
"102","a6fd39af-570e-4dcc-a3fd-62ed42192236.htseq.counts","ProstateCancer/CountFiles/799380cf-7395-4910-9baf-22ab8c46e1b1","Primary Tumor"
"103","c4c686e9-78bc-4fed-a869-34c0d10224b2.htseq.counts","ProstateCancer/CountFiles/6cae232a-4339-4aa6-9080-589d72e874df","Primary Tumor"
"104","d0409e46-3670-41aa-9410-0ed6091483f3.htseq.counts","ProstateCancer/CountFiles/789733f8-2cde-4aa8-972b-208eb526aa89","Primary Tumor"
"105","8f92f24b-90c7-46d0-b69d-e1d87a135a40.htseq.counts","ProstateCancer/CountFiles/8a880dc3-c706-4a16-9e1a-39adfdb7c72a","Primary Tumor"
"106","16dc4634-4e55-4392-9b22-902fd68b2d71.htseq.counts","ProstateCancer/CountFiles/1b94ddd6-7e14-4f12-a2e6-0ed87b328fdd","Primary Tumor"
"107","3c5a10cf-2088-4179-9dad-88fcb6165c7b.htseq.counts","ProstateCancer/CountFiles/5d18a25e-0873-43f6-9170-b68b6a616c4f","Primary Tumor"
"108","c6a74afc-ae00-4b2e-8e62-324ee979f68d.htseq.counts","ProstateCancer/CountFiles/b0e940ed-7546-4122-9eec-6c23c1ab9576","Primary Tumor"
"109","ed22ecf9-2215-4bc4-a660-f8dbd2e2d15c.htseq.counts","ProstateCancer/CountFiles/8c4da184-f1e1-4439-b501-8c3f88ba0d23","Primary Tumor"
"110","81b46278-eaea-412d-b1f1-19f114f932c9.htseq.counts","ProstateCancer/CountFiles/370052d1-c105-4070-9115-8678aec588b9","Primary Tumor"
"111","184a1f09-5179-4704-8d18-ea58329cb552.htseq.counts","ProstateCancer/CountFiles/e457f99e-e220-41d7-88b2-ccd6dd7a9a17","Primary Tumor"
"112","fd876ee6-c7a1-445c-a4d8-2325a4ed4b84.htseq.counts","ProstateCancer/CountFiles/fc82e311-a2ca-4017-b967-4e67716a11b1","Primary Tumor"
"113","1f6e20e5-542f-48d4-91f0-68f3db448860.htseq.counts","ProstateCancer/CountFiles/a26e150a-9e87-4309-9f65-2e3816f02e41","Primary Tumor"
"114","30a4f047-3ea5-47c1-8ee6-4e83e98df82e.htseq.counts","ProstateCancer/CountFiles/fb51d2e2-2679-4ed7-b38c-e45efa87526c","Primary Tumor"
"115","193c13fa-d708-4f74-8e6e-e1eb5aa02ad7.htseq.counts","ProstateCancer/CountFiles/10d7c701-b002-462f-9418-a05eb1e29cae","Primary Tumor"
"116","ed2f4bed-1958-4e57-a69e-a3714c062d3f.htseq.counts","ProstateCancer/CountFiles/460f4be1-916d-4e22-8602-cc8afad1e177","Primary Tumor"
"117","1c0f1fc1-c21e-49af-a80b-d81533cbfc25.htseq.counts","ProstateCancer/CountFiles/7eb8fc52-3bdc-45f0-9e7d-96eaf13c3cb6","Primary Tumor"
"118","15e656ea-3229-42eb-be95-379527324b54.htseq.counts","ProstateCancer/CountFiles/5f9c9781-cce9-4cc3-af83-098c1425e717","Solid Tissue Normal"
"119","30f0f8c2-21be-4a29-b9b0-3507765a9e1a.htseq.counts","ProstateCancer/CountFiles/4f95fbf7-a17c-4b14-8abb-6c82088fc38a","Solid Tissue Normal"
"120","84779846-32eb-4ca8-82fe-35784128409b.htseq.counts","ProstateCancer/CountFiles/a3fc6419-bf85-4f53-bd78-44e06900d879","Primary Tumor"
"121","44cd8138-0073-4af9-8411-88ebd4592c8f.htseq.counts","ProstateCancer/CountFiles/ea8c14f3-98f0-460e-a661-f3514d8bed34","Primary Tumor"
"122","5169c393-79f9-4ffa-bc04-98375e42c81d.htseq.counts","ProstateCancer/CountFiles/dfa7b8f6-d28a-486a-acd0-0f2e0b02c579","Primary Tumor"
"123","453b4e68-042b-41cb-97ec-6ea445d6df1d.htseq.counts","ProstateCancer/CountFiles/d91939a1-4ab0-4d27-846c-91957487d183","Primary Tumor"
"124","4017b4c9-3873-499b-ab27-7a9834392240.htseq.counts","ProstateCancer/CountFiles/c877513b-5259-4d81-a03e-1522b3b34ef7","Primary Tumor"
"125","890e804e-406b-4a2e-b5e0-ff06038e230f.htseq.counts","ProstateCancer/CountFiles/d4810d52-ae4f-404d-be7d-16e9ef880524","Primary Tumor"
"126","f256de9d-8631-49ce-8a8c-9a4c9ac28d43.htseq.counts","ProstateCancer/CountFiles/2f796345-1576-45ab-bd92-5bd778b23b04","Primary Tumor"
"127","1f9a253a-5277-4959-95ae-469e022c66fd.htseq.counts","ProstateCancer/CountFiles/9a4016ff-0f63-4501-b160-7b8a2f6e2e79","Primary Tumor"
"128","4d127db0-ec27-40f0-8672-0520f7460afc.htseq.counts","ProstateCancer/CountFiles/b339474c-16a1-4c68-95b3-c7aac6e77bf5","Primary Tumor"
"129","34ba240c-01ec-4853-a9ca-14540a9340bf.htseq.counts","ProstateCancer/CountFiles/fe81f5ee-ce15-42c1-bf0c-8b35e811a35a","Primary Tumor"
"130","661f20c6-6d4f-4a6a-b819-a3d1543bad27.htseq.counts","ProstateCancer/CountFiles/fe4d6474-a964-47e9-8c3f-00d7c826461c","Primary Tumor"
"131","04b01dc9-683e-4b6c-980d-2d907d48c275.htseq.counts","ProstateCancer/CountFiles/c20d9e48-2635-40dc-9d30-07ad51172713","Primary Tumor"
"132","372326a0-8232-477c-89b2-f7f08dbe7d23.htseq.counts","ProstateCancer/CountFiles/a369138b-ec61-4722-baff-2cfc87a0fd72","Primary Tumor"
"133","8a42c830-5632-4d7e-92bc-f8f0e774d7ff.htseq.counts","ProstateCancer/CountFiles/b97c10c3-5c13-432d-8728-d83124ede751","Primary Tumor"
"134","f6b88701-3fe1-4687-848f-14f8a3c8c0f4.htseq.counts","ProstateCancer/CountFiles/9556066f-d7d9-40b7-87a1-0b20ba35a94d","Primary Tumor"
"135","bf5578a1-08e6-43ee-89c9-d00a7be4de41.htseq.counts","ProstateCancer/CountFiles/0a410deb-614a-4876-b343-e6b9921fc350","Primary Tumor"
"136","dc2d0d63-4b69-42ec-948f-81ea70f3e72a.htseq.counts","ProstateCancer/CountFiles/1cfb473d-5152-4b79-a04a-a5317e1b02b8","Primary Tumor"
"137","b18ab13a-89ae-41a1-a9f7-e1d3dac1c17f.htseq.counts","ProstateCancer/CountFiles/f9a416a0-97a3-44d8-9ee2-19a024733e6e","Primary Tumor"
"138","2e410838-f351-4645-bf70-d3018e6e2963.htseq.counts","ProstateCancer/CountFiles/65a87786-0c56-41d8-9941-7b4123c3608b","Primary Tumor"
"139","26b9d14a-da14-4062-8494-fb87b04e9d7b.htseq.counts","ProstateCancer/CountFiles/704f05f0-c670-432b-8a48-13bf0abbc451","Primary Tumor"
"140","f927688f-646f-466e-aeab-1d6eceda8d56.htseq.counts","ProstateCancer/CountFiles/96c988b0-0497-4f68-ac1e-b759d8c87465","Solid Tissue Normal"
"141","49523b41-16e1-4296-a0aa-7581568fb600.htseq.counts","ProstateCancer/CountFiles/ff4e76cc-120c-4225-bc58-2fc113f34d55","Primary Tumor"
"142","43a3236a-22e0-4fc7-80dc-0cafac19acb9.htseq.counts","ProstateCancer/CountFiles/afac59bc-d2df-4021-89cd-326d8a157f58","Primary Tumor"
"143","4ee9309c-5dcb-4c3c-aace-f48df1e0ad9b.htseq.counts","ProstateCancer/CountFiles/cce18998-be88-4f93-9498-d48622968b8b","Primary Tumor"
"144","dbd6da71-5044-4292-b999-2b025c962f16.htseq.counts","ProstateCancer/CountFiles/903fb806-1fcc-4e85-8efc-518ccc550231","Primary Tumor"
"145","fc9050ab-c9d6-44b7-874a-ac7449102d74.htseq.counts","ProstateCancer/CountFiles/a1693247-f229-43b1-971a-f9a275e8f970","Primary Tumor"
"146","5ec72280-04a7-434f-bdee-5bcffe7bc83d.htseq.counts","ProstateCancer/CountFiles/7a4464c8-475e-4617-8a28-d75f13592e92","Primary Tumor"
"147","e3ed758e-6842-45dd-9048-82cf7a7be5b2.htseq.counts","ProstateCancer/CountFiles/e8a1ac0a-1400-4fa9-85c2-4c3d059e0091","Solid Tissue Normal"
"148","1d5070a1-10ea-42e9-bb01-63cadb01138b.htseq.counts","ProstateCancer/CountFiles/3070bc00-0682-49dd-904e-fb7045151037","Primary Tumor"
"149","c4dca9cc-79b1-4b52-8aea-50fd571419c8.htseq.counts","ProstateCancer/CountFiles/5f52a37d-00c1-4290-b0cb-1005bd01537a","Primary Tumor"
"150","0a97763c-08d7-4ebd-95dd-b0434f8d8345.htseq.counts","ProstateCancer/CountFiles/aee7ecaf-21ee-41ed-9ca8-cc0e51571025","Primary Tumor"
"151","a460b3e4-34ad-4ec0-b921-254432ffe01e.htseq.counts","ProstateCancer/CountFiles/906d240d-6088-4e2a-9e58-ce380e5bace8","Primary Tumor"
"152","551f910f-e0d8-4892-8c0c-60a833e0f328.htseq.counts","ProstateCancer/CountFiles/ef601cbd-0d8d-499d-b0ca-ae2dec06d220","Primary Tumor"
"153","2c298a08-f047-49c0-8e69-cec2187caddf.htseq.counts","ProstateCancer/CountFiles/4c47728b-7ef8-4eed-a64a-50059544e655","Solid Tissue Normal"
"154","2d5ebcd0-4e47-4e76-adaf-21fa274ed0c4.htseq.counts","ProstateCancer/CountFiles/c4acc056-6400-4f23-9d15-9957ba9c4abf","Primary Tumor"
"155","39952ce1-cb34-48c6-ad20-7aca8286f4ef.htseq.counts","ProstateCancer/CountFiles/200b3372-8046-49ba-9a7f-85cb5993008d","Primary Tumor"
"156","4948e07a-29be-4775-9807-c778df8251f7.htseq.counts","ProstateCancer/CountFiles/284c5969-2f4f-4918-b580-3c1ce5c56273","Primary Tumor"
"157","725ae5e0-0325-4f5e-ba91-7694ac1166bb.htseq.counts","ProstateCancer/CountFiles/63126964-321b-4744-b85c-2b8dabf7869d","Primary Tumor"
"158","3a657ffc-d6c1-44a6-8d6f-a955e5d1fe35.htseq.counts","ProstateCancer/CountFiles/8919a802-1a90-49f1-8a1d-4f9ed506f527","Primary Tumor"
"159","3f2516a6-282f-46c5-a16d-5e7e09667cdc.htseq.counts","ProstateCancer/CountFiles/54618fc9-2ef7-4443-920c-f38c24df4d67","Primary Tumor"
"160","c602a53b-d93b-4bef-bcb0-6271738b1e42.htseq.counts","ProstateCancer/CountFiles/c1882579-9b4d-4bf4-8b04-e74824bd9b78","Primary Tumor"
