"","Run","Path","Class"
"82","f0051b3a-479d-4410-ab85-270618818492.htseq.counts","LungCancer/CountFiles/b0feb1c4-a349-4128-a4aa-d98ea7ac8ffb","Primary Tumor"
"83","82cd39d8-7a0d-4ebf-adad-57b3a4e68262.htseq.counts","LungCancer/CountFiles/e06229fb-1a32-4636-b191-837797540806","Primary Tumor"
"84","89658cba-f8bd-49a1-99a7-265f7d5195c8.htseq.counts","LungCancer/CountFiles/1ee599de-8bba-4130-a633-a6024dcfbff0","Primary Tumor"
"85","1dc8075b-ed0c-471f-8947-967d23ff686b.htseq.counts","LungCancer/CountFiles/092c1a6f-018a-4acf-8a42-2b0b2944d9e8","Primary Tumor"
"86","4f2b6b76-3a34-4cb6-9ec3-e343171ff2c2.htseq.counts","LungCancer/CountFiles/c908223e-d41c-4d11-841b-da4dfc35c83d","Primary Tumor"
"87","fcecc36e-3b4e-4850-9003-fd573e08ec64.htseq.counts","LungCancer/CountFiles/53dfb839-1ccc-4436-9c56-4eb69c919b80","Primary Tumor"
"88","8f2c0849-7cd4-4da2-9feb-e3a942b892c4.htseq.counts","LungCancer/CountFiles/acf73b54-53c7-43fe-8e1d-1dfd11061b07","Primary Tumor"
"89","a2e1b373-9085-4f03-8238-c428d229624f.htseq.counts","LungCancer/CountFiles/88e053e7-9f23-4fd1-8a6e-c1a13baafdc2","Solid Tissue Normal"
"90","0fca0e34-1499-410a-a5a1-561406245e03.htseq.counts","LungCancer/CountFiles/9bb510ea-af13-42fb-93a1-dba0da1e6f3b","Primary Tumor"
"91","6262c85a-4d2c-4b03-a3c3-1bbe5dfb008a.htseq.counts","LungCancer/CountFiles/762e0be3-784f-445c-b122-fd975f09e344","Primary Tumor"
"92","a6801749-f1cc-4824-8be9-c86df987b768.htseq.counts","LungCancer/CountFiles/56ed3c50-77fb-419c-a6f7-9b6e3f9ba69c","Primary Tumor"
"93","9dd22540-6908-447a-bc26-2da5522f68b6.htseq.counts","LungCancer/CountFiles/29fa3da5-59d1-466f-843e-24623b83ba31","Primary Tumor"
"94","057c6a18-e5f2-4eba-9c20-c483c5a67cc3.htseq.counts","LungCancer/CountFiles/5fc8a44b-df8d-4ac0-b6ee-3d3ffc26f395","Primary Tumor"
"95","5b1d889e-c40d-4f58-a4b3-9e9eb0835e86.htseq.counts","LungCancer/CountFiles/7cea834c-eed6-440c-bc60-b4333d867606","Primary Tumor"
"96","0b07a88f-e7c7-4fcc-8b95-6a7674c436cc.htseq.counts","LungCancer/CountFiles/a4de9081-57bf-410c-8db5-bd9a2060abb0","Primary Tumor"
"97","b01ddd22-5864-4e4a-a463-62831421fe99.htseq.counts","LungCancer/CountFiles/21560bb6-dd63-44f3-8c03-3818f4678470","Primary Tumor"
"98","509159f2-6ed9-42fa-9e19-382813781aa0.htseq.counts","LungCancer/CountFiles/b2809ac6-147f-44f2-b11e-9d55a96dd563","Primary Tumor"
"99","df096776-c5ad-4f04-a913-02a16f33390a.htseq.counts","LungCancer/CountFiles/fbe4e6f8-22e7-493e-8573-a8c32e9a2c8e","Primary Tumor"
"100","f1382ff6-7c8b-466e-b6fd-bb120c7031b1.htseq.counts","LungCancer/CountFiles/19b539cb-5a31-482f-a99f-2cbd2eaf42bb","Primary Tumor"
"101","060ae2b3-e1ae-41e4-9b67-ba3938f90d3a.htseq.counts","LungCancer/CountFiles/7572b8b4-182d-4530-921d-b10a3ff9becc","Primary Tumor"
"102","8cd200d8-da0a-4176-8665-d527343c7264.htseq.counts","LungCancer/CountFiles/3069dc9b-9c91-47ec-88da-69afc3f7cf9a","Primary Tumor"
"103","4c966efe-8d3b-4c95-beaf-9c84d90983f1.htseq.counts","LungCancer/CountFiles/de2683a2-c31e-4888-a03d-1701ee84e008","Primary Tumor"
"104","b580063a-0bcc-4816-b8ec-310890b995a5.htseq.counts","LungCancer/CountFiles/dc02de08-0bd3-479b-8db7-bf5735d3b320","Solid Tissue Normal"
"105","708e035d-e38b-4969-a96e-f7c324b3f8a3.htseq.counts","LungCancer/CountFiles/c425fe06-a1c3-4b2c-a09e-4f2981770196","Solid Tissue Normal"
"106","2c2df194-4ed9-4b96-9b19-3b7988bd6d81.htseq.counts","LungCancer/CountFiles/d8bc10b1-f156-4fbb-ba3f-65bb95fc6277","Primary Tumor"
"107","b5b0644d-9eb9-44aa-a5a1-39e9630ad156.htseq.counts","LungCancer/CountFiles/06c39b40-812d-4a9a-bf39-af4802302cfd","Primary Tumor"
"108","7b3fca6d-8886-46b4-99fa-cc87e6790c9f.htseq.counts","LungCancer/CountFiles/c8afdbba-ec32-4289-8893-6be495151e67","Primary Tumor"
"109","80af6fa2-c963-4ab7-9965-8b1678f49376.htseq.counts","LungCancer/CountFiles/5fb67cab-eb58-4699-8635-494c1ba4689a","Primary Tumor"
"110","9c62a984-f89a-4838-af13-786468b293c1.htseq.counts","LungCancer/CountFiles/00e3c529-4162-4d0e-9d97-ec806a40e345","Primary Tumor"
"111","653ffc71-52ca-473e-8ce4-c934932baa8c.htseq.counts","LungCancer/CountFiles/bf53559d-12ca-459b-bd5d-da4e5b876df4","Primary Tumor"
"112","e879390d-b662-4121-8137-e35bf208edac.htseq.counts","LungCancer/CountFiles/c7dbb413-1f2c-472e-8158-6bd6fd69a77a","Primary Tumor"
"113","d6ee768c-7705-468c-bc8a-298c71ce1c8d.htseq.counts","LungCancer/CountFiles/d5379598-42ae-489e-8335-73ee24974507","Primary Tumor"
"114","26f62491-75cf-402b-af7a-663d4458ea17.htseq.counts","LungCancer/CountFiles/74b764ec-9200-43d7-b883-a672db7cffb3","Primary Tumor"
"115","dfbd7fa2-381f-4d52-a997-8e9ec71f760f.htseq.counts","LungCancer/CountFiles/e2042175-b2ed-44d4-b143-e79ffe26afef","Solid Tissue Normal"
"116","49becce3-507f-4df5-a679-efce45e8eae0.htseq.counts","LungCancer/CountFiles/c99dd93c-f240-4244-8eaf-39252666f97b","Primary Tumor"
"117","0cd5fbf1-9e0f-4017-9e26-93ff0828c169.htseq.counts","LungCancer/CountFiles/00f5e705-ae00-440e-8e18-9c15726d48c6","Primary Tumor"
"118","245ad8f3-c93e-40ac-8ff0-92e7a5dacc20.htseq.counts","LungCancer/CountFiles/77c6e9b5-926e-4eec-be86-efc6627bda2f","Primary Tumor"
"119","a571b078-2572-4b5a-b9be-52ad05085e1c.htseq.counts","LungCancer/CountFiles/8ee433e4-1a3d-4c57-9fbb-e6093792e277","Primary Tumor"
"120","74a288d5-7bb7-414b-b422-f9a4548a8433.htseq.counts","LungCancer/CountFiles/1344f507-e11a-4eab-80f2-82e20a4e8ede","Primary Tumor"
"121","05028ec2-a686-4965-8351-e70c6537091a.htseq.counts","LungCancer/CountFiles/6e554967-0f58-4eea-aefc-c27118a053a6","Primary Tumor"
"122","d5f29606-e2c0-42a9-af59-fb178fcf7201.htseq.counts","LungCancer/CountFiles/323d5524-de9e-4fbc-81a0-f480e4bcad78","Primary Tumor"
"123","9e49e3ff-f780-48db-9349-e59e2112b6de.htseq.counts","LungCancer/CountFiles/0d998aec-02a2-48c5-9960-101941cccf34","Primary Tumor"
"124","ae95b302-bd9d-4d3b-a791-2f788bf53d24.htseq.counts","LungCancer/CountFiles/386805b9-0738-400a-bfa7-a0d226648e59","Primary Tumor"
"125","6095fc44-4542-4435-8e6b-dba09b3f7f92.htseq.counts","LungCancer/CountFiles/fae04d12-be1b-4604-9d65-ed82521da937","Primary Tumor"
"126","bdd19fdc-232a-4d2a-9574-91eaf87d9abf.htseq.counts","LungCancer/CountFiles/fc89fed4-129d-4a09-ab35-bb5600a13861","Primary Tumor"
"127","d3771f3a-ebc8-4ed6-97f9-6d6003d8470a.htseq.counts","LungCancer/CountFiles/90136c58-605a-404f-8b1e-162b42488974","Solid Tissue Normal"
"128","5be2bd1d-24ac-47c5-9e20-33dea602ed65.htseq.counts","LungCancer/CountFiles/ea29ada8-92b7-4c2c-a413-60581983c007","Primary Tumor"
"129","4938e83e-4ff0-4880-bc31-aa52e3a68ec2.htseq.counts","LungCancer/CountFiles/2d219fde-dd85-4235-adb3-7c2c33c3b851","Primary Tumor"
"130","937cc0bd-e6b5-48c3-b336-66fe281385f5.htseq.counts","LungCancer/CountFiles/3ab2f73d-0da0-4285-9e3f-761e92b1fb3e","Primary Tumor"
"131","47b14505-ca81-4d39-8eca-0cb773f8934e.htseq.counts","LungCancer/CountFiles/3a774226-0df6-4175-b617-b0a65e2ecbc4","Primary Tumor"
"132","38546283-9872-45fd-b15d-c8b35c538264.htseq.counts","LungCancer/CountFiles/67ee2691-6149-4e3c-9590-cfca5df58bb3","Primary Tumor"
"133","f561e8fc-3ed9-4d8f-be9f-800966251738.htseq.counts","LungCancer/CountFiles/61154309-836f-400e-b8e3-3b21a8cbda9a","Primary Tumor"
"134","d726987a-4c0d-47bd-ac66-fc1d1172fa95.htseq.counts","LungCancer/CountFiles/82fe0f6f-4271-4753-b512-cd97496c7572","Primary Tumor"
"135","9e7321e1-0c7e-4140-bb4c-f322d81be7ee.htseq.counts","LungCancer/CountFiles/248b31d9-7ed7-4218-9aa1-63c3a294912b","Primary Tumor"
"136","43b969ef-d7cb-4c8d-b6de-fdfa48b8edff.htseq.counts","LungCancer/CountFiles/55347ece-36b3-4a00-82b2-5013320791f2","Primary Tumor"
"137","53424807-1674-4d2c-9d76-dd907f6a8ad3.htseq.counts","LungCancer/CountFiles/ad35df24-9eda-4a0e-a2cb-ac0d75f98368","Primary Tumor"
"138","30ed6c4d-7d1a-4c22-b5a1-00cd37e35e6d.htseq.counts","LungCancer/CountFiles/347848b6-0c53-451a-a325-83274904f74c","Primary Tumor"
"139","87d1452e-8ec6-4c75-a03b-361738c728c0.htseq.counts","LungCancer/CountFiles/d81e44c8-95a4-45a8-b68d-6e375020ba01","Primary Tumor"
"140","8377de42-868b-4748-bbe0-b66827e274bf.htseq.counts","LungCancer/CountFiles/94b166f1-20a3-4903-a18a-47497346635c","Primary Tumor"
"141","ce4ac30d-f2e6-40f3-a2db-fdcf0218b8fb.htseq.counts","LungCancer/CountFiles/02b0093c-2ab3-4213-a5df-ac526ed1d973","Primary Tumor"
"142","cc54e123-c06a-48a8-b864-7497ecb37c0b.htseq.counts","LungCancer/CountFiles/d604672a-2000-4dfc-b417-94503c57c951","Primary Tumor"
"143","a9b9f900-b114-48b4-95c7-41793107169f.htseq.counts","LungCancer/CountFiles/5bc442de-4389-47ef-9972-de8714c72dc5","Primary Tumor"
"144","62bb3d7c-bcfc-4475-b21a-c5f76e90c06a.htseq.counts","LungCancer/CountFiles/815169ea-4cca-4fed-8c0f-b04b86942fd9","Primary Tumor"
"145","9d7486ce-efb9-413f-80b1-e47971625875.htseq.counts","LungCancer/CountFiles/706514bc-d7ab-4b10-b140-56616b2b0bd3","Solid Tissue Normal"
"146","12b16f45-0e5e-4c24-85b5-fd05a6482fa2.htseq.counts","LungCancer/CountFiles/b5206dc2-c8ea-4b06-869c-ea0663e43afa","Primary Tumor"
"147","c07dbc2a-b197-4b5a-a1a7-8acbaea7441e.htseq.counts","LungCancer/CountFiles/86f610a9-11a7-4d3e-9852-78b78aabfaf6","Primary Tumor"
"148","3fbb4c61-e8c6-40dc-b7bc-786380add78d.htseq.counts","LungCancer/CountFiles/e07b84a7-c8b0-4009-a3d3-23d7fab03677","Primary Tumor"
"149","b0a26c8d-9863-4352-8abe-dde66bdb8e55.htseq.counts","LungCancer/CountFiles/e56f6e88-dfd5-4074-9235-7a9a843fe7ae","Primary Tumor"
"150","0549c0d2-137d-4de8-8578-f043523b56c1.htseq.counts","LungCancer/CountFiles/7727bbb5-8d25-481d-bcd9-6af2f75058b5","Primary Tumor"
"151","e158cf09-9e8a-4a3f-9097-2f94222e5461.htseq.counts","LungCancer/CountFiles/800cec1e-51c4-4923-9474-b4c20538f06d","Primary Tumor"
"152","33ccace3-8a24-44e8-a101-15bd1e8467fe.htseq.counts","LungCancer/CountFiles/46005efb-d3ab-4724-b997-8a0f51a17163","Primary Tumor"
"153","2c9d9875-4237-410c-afc2-15d06a034d20.htseq.counts","LungCancer/CountFiles/7353ad52-e10c-4712-a2b7-43d01ca1821c","Primary Tumor"
"154","e657cd5a-217e-45df-8203-a3f8c4907f4a.htseq.counts","LungCancer/CountFiles/6f42c71f-4f7f-4465-a98e-a3e0eaeb7950","Primary Tumor"
"155","582e5a89-052e-4439-9d1e-a9d3fa0d82a7.htseq.counts","LungCancer/CountFiles/d175ac90-472d-41cf-bf17-f8516b43e4c3","Primary Tumor"
"156","96717cca-f561-43ee-8fac-74c9aa43c202.htseq.counts","LungCancer/CountFiles/662deac7-18db-4a10-b17e-9f0f7740292a","Primary Tumor"
"157","16c42b24-fcaf-43e2-8f52-d7488f82257b.htseq.counts","LungCancer/CountFiles/7ed5c3fe-5e5b-45ed-b873-5c333f641422","Primary Tumor"
"158","01fc4b6a-e68d-4a6f-b472-75d1620f4172.htseq.counts","LungCancer/CountFiles/893e6e2e-60ef-4e36-a8a7-cf289211a5d3","Primary Tumor"
"159","d179f9d5-0b8c-459e-9f47-271b25887c3c.htseq.counts","LungCancer/CountFiles/a9a74c2f-e641-4235-96bb-05a10646275d","Solid Tissue Normal"
"160","6d158f35-9847-41fd-814e-9bb63cca955f.htseq.counts","LungCancer/CountFiles/e226bb40-09aa-4f68-ac77-ab292ef34feb","Solid Tissue Normal"
"161","41059154-b4e8-4b61-9600-8b19262ccab0.htseq.counts","LungCancer/CountFiles/aa7ae4b3-30ab-4235-b760-6d0fa6facc66","Primary Tumor"
"162","fefd7990-acb5-4d6b-9bfa-b1a474e368d7.htseq.counts","LungCancer/CountFiles/b3ca1e7a-b15b-45bb-9410-a57c2cd48602","Primary Tumor"
"163","d81394e3-a55e-4b85-b13d-e3fa1806c800.htseq.counts","LungCancer/CountFiles/3c405523-f440-4296-8382-d38de380620d","Primary Tumor"
