"","Run","Path","Class"
"12","f32c1def-c5c6-4076-966e-ae5f7233060a.htseq.counts","LiverCancer/CountFiles/a281dee6-0cc3-44a2-b323-ebfd9b805f7e","Primary Tumor"
"13","ffeed225-c2a3-4b4c-954c-4816903782a9.htseq.counts","LiverCancer/CountFiles/3eb82ff4-179f-44ec-a335-4010f2b71495","Primary Tumor"
"14","e8aae9c3-1e7d-4f47-bd78-c96f55f992db.htseq.counts","LiverCancer/CountFiles/5d06b081-fd28-4fd7-90c7-2c00539f427b","Primary Tumor"
"15","7085ee3a-b604-4a12-a877-63eef2d905e8.htseq.counts","LiverCancer/CountFiles/b4721ad6-08c5-415f-a91a-b97c16e203fb","Primary Tumor"
"16","4d3842d1-c643-4659-98e9-8d613144fa91.htseq.counts","LiverCancer/CountFiles/10de4282-01e0-4990-9f89-9cf643a7c9d1","Solid Tissue Normal"
"17","7097ca31-8322-44a6-8fe7-f0c67bbf88fe.htseq.counts","LiverCancer/CountFiles/b1bd62fa-e635-4b48-ad1b-66bb3103ab11","Primary Tumor"
"18","bc4f3a78-39a4-4a92-ad83-df251c5bf994.htseq.counts","LiverCancer/CountFiles/2c229ae0-c08e-43fa-8661-4229157ee6b2","Solid Tissue Normal"
"19","f43699d8-3acc-445d-8ab2-9475194ebbc9.htseq.counts","LiverCancer/CountFiles/8d8c295a-9a07-414e-8f4c-3a0f6575e2fe","Solid Tissue Normal"
"20","ef252631-7591-48dc-8968-c5bd855bd3ab.htseq.counts","LiverCancer/CountFiles/3736207b-af3f-45de-96a6-20f387613d91","Primary Tumor"
"21","79f4b12a-ed1c-46d5-ae3d-a0422454eaf4.htseq.counts","LiverCancer/CountFiles/2f42a8a6-75a7-4790-b03c-0613c4e834b1","Primary Tumor"
"22","c13fb7ac-2ff4-49ae-b925-216f74bb642b.htseq.counts","LiverCancer/CountFiles/78bbeadb-e72d-4cbc-8507-7e41243930b3","Primary Tumor"
"23","77b9a94e-aaa7-409c-9849-86ba7d5c061a.htseq.counts","LiverCancer/CountFiles/622103fd-30a7-4cf5-aad9-67b1e763a59f","Primary Tumor"
"24","89eb1fc8-6b38-446e-a4b0-fb9c520298dc.htseq.counts","LiverCancer/CountFiles/d87d6c11-3ae9-4b66-afbd-d4a4b5bdb590","Primary Tumor"
"25","e1042527-69a4-4ce8-96bc-24914df35534.htseq.counts","LiverCancer/CountFiles/0bb6698a-525c-4314-ae66-a7fc740c9c54","Primary Tumor"
"26","4adbd8cd-bc5b-46d5-9e22-29652771f8aa.htseq.counts","LiverCancer/CountFiles/db8d5f08-b9f6-4c2f-92f6-fcd4a91091df","Primary Tumor"
"27","3b8cbefc-0e22-44c7-bbf8-3227389d0c27.htseq.counts","LiverCancer/CountFiles/790b70e9-9534-412b-a509-29c5b0640c74","Primary Tumor"
"28","8cc5cf4d-d00f-40d0-9979-1f68f154289d.htseq.counts","LiverCancer/CountFiles/8ceafc55-4d15-4104-a3cf-04bfa53bc0a9","Primary Tumor"
"29","d8f716d2-b23c-47f1-9437-6e95e4ff5532.htseq.counts","LiverCancer/CountFiles/88d7d372-14c3-4fa2-a135-3d0a62f5277b","Primary Tumor"
"30","d7c21711-bd24-4d39-8a16-2c33080e51f8.htseq.counts","LiverCancer/CountFiles/2b5c9b5c-41ca-4409-9865-8132cdd1221a","Primary Tumor"
"31","6dc4b2c3-3d43-41de-baff-92ceee3daf03.htseq.counts","LiverCancer/CountFiles/f310d958-a5c7-4742-8574-58002e79af24","Primary Tumor"
"32","8040a1f5-5f45-4e92-9f77-78e123afa270.htseq.counts","LiverCancer/CountFiles/2d9593a6-b357-4fb9-96f8-687ea7587ee5","Primary Tumor"
"33","78dade3a-a13f-4148-ada7-c443b1d93b14.htseq.counts","LiverCancer/CountFiles/e50d9ee6-f21e-46d7-8be4-deba78b732e6","Primary Tumor"
"34","4abaf1dc-2541-4bdf-9690-2a3e22469b01.htseq.counts","LiverCancer/CountFiles/eb70ac97-5b16-42f3-8e20-b4c47e320e22","Primary Tumor"
"35","18c32c46-00f9-4437-bdbb-05233fdd676e.htseq.counts","LiverCancer/CountFiles/e1bcc991-b0be-46bf-ac44-d76b7262bd87","Primary Tumor"
"36","c4d82db9-6ec3-46fd-8064-473ac2ded9d7.htseq.counts","LiverCancer/CountFiles/db75fee2-9dc6-48e6-85f2-526f4b62d971","Primary Tumor"
"37","ee932a7b-ec6c-42dc-8290-5cf00932f495.htseq.counts","LiverCancer/CountFiles/7b53aede-a148-45e4-a657-bc4b5f2e60ba","Primary Tumor"
"38","2b8bf629-3c22-4dcb-a9a5-ec01c5099167.htseq.counts","LiverCancer/CountFiles/c64bb408-1b1e-4a02-b796-c40654e4145c","Solid Tissue Normal"
"39","307505d6-f810-4952-9959-c7cfb7e55f48.htseq.counts","LiverCancer/CountFiles/bc4b0f16-1bd9-46c2-b9ee-d0ede0b7ebfa","Primary Tumor"
"40","a2a12535-77ea-414b-bd36-d9328e019d05.htseq.counts","LiverCancer/CountFiles/71011088-1831-47d5-83d9-d32029c67430","Primary Tumor"
"41","697d372a-b7b7-46fa-8f96-9a11997e47b8.htseq.counts","LiverCancer/CountFiles/22b38dcf-3a98-4f7d-9306-67c25331c6f4","Primary Tumor"
"42","0415a9b4-a58d-4641-ab1a-927ed7a04824.htseq.counts","LiverCancer/CountFiles/7d71f3f2-7601-4856-a4a8-0eb9de28774a","Primary Tumor"
"43","5f3e81b0-32ee-4723-8386-bf60fee0da7e.htseq.counts","LiverCancer/CountFiles/4a6c6df9-a8b2-4ca1-a295-53247209bfc0","Primary Tumor"
"44","edf02d6d-619f-4325-a585-dca7bf5afbeb.htseq.counts","LiverCancer/CountFiles/a3e78bfe-6b14-4a17-b92d-5166b207fc0b","Primary Tumor"
"45","104c7c7e-583a-4496-a685-5d277e28c11b.htseq.counts","LiverCancer/CountFiles/94491700-57d7-40da-9a68-6afe659a9221","Primary Tumor"
"46","d68ab606-5550-4910-a4ba-d08b16dc3bc3.htseq.counts","LiverCancer/CountFiles/0ac48427-b422-4f7d-9a08-d190b5e60fe0","Primary Tumor"
"47","e2ceb72b-1bae-4d1e-882b-1c6886460fe2.htseq.counts","LiverCancer/CountFiles/4fa15668-8983-4e8d-bb11-ec9fd05613d0","Primary Tumor"
"48","eea3fcee-ee51-461b-abb4-c393c084e018.htseq.counts","LiverCancer/CountFiles/ce78734f-cafa-4fd8-9d22-836dc9c1830f","Primary Tumor"
"49","beecd1d5-6b7e-42fc-a623-b4bdb179f87d.htseq.counts","LiverCancer/CountFiles/90ee4da4-5d50-4182-abea-14327e9557f8","Primary Tumor"
"50","85582c46-1b89-4b73-ab5b-d24cea1a9a43.htseq.counts","LiverCancer/CountFiles/e2e92be2-d192-473c-937b-7a984a184f22","Primary Tumor"
"51","84eebb41-619f-4b8e-a8fc-92c7b559f217.htseq.counts","LiverCancer/CountFiles/7786abcb-a9b4-4621-b74e-af5f1519a2e3","Primary Tumor"
"52","0fc6f38a-62da-4c2f-8a72-5c34b77656e5.htseq.counts","LiverCancer/CountFiles/fd550345-ee15-4388-8a33-aae89d5312e1","Primary Tumor"
"53","507cbf65-5c20-4fc8-b870-5ba7440b1886.htseq.counts","LiverCancer/CountFiles/09fbcf15-32e4-47ac-b595-bc87913df3c4","Primary Tumor"
"54","20fc6696-a863-47ea-90d2-802507928248.htseq.counts","LiverCancer/CountFiles/9489853e-1c55-4a0d-adf3-dc5f919423d0","Primary Tumor"
"55","0c057f64-68cb-41eb-a00b-5b9f47dbfb85.htseq.counts","LiverCancer/CountFiles/edc5355e-518f-42be-9283-d00ed3e00e2e","Primary Tumor"
"56","a80aee05-477e-4ee9-a125-c5392b58364b.htseq.counts","LiverCancer/CountFiles/7ab47318-1e42-4f53-bcce-674f13a1f13f","Primary Tumor"
"57","88b672a0-5f7a-4a94-bb74-1f409984e02a.htseq.counts","LiverCancer/CountFiles/292154f2-03f7-4273-9d27-02e0bcec7f2d","Primary Tumor"
"58","8bf84ab0-7a48-4d98-bfc0-88537003ecd0.htseq.counts","LiverCancer/CountFiles/2a79050b-9bb9-4111-a8aa-9ebcb9d79138","Solid Tissue Normal"
"59","24f7d5af-66a8-4e25-9428-352aa3fbc8f7.htseq.counts","LiverCancer/CountFiles/fcdf6081-6af3-47be-9e28-49a421017044","Primary Tumor"
"60","ec8fb205-0d42-4a66-b8ec-5bdd5da8a23b.htseq.counts","LiverCancer/CountFiles/6e023451-138e-41c2-a765-9b72350666d2","Solid Tissue Normal"
"61","98380eb7-4de1-4e3a-989c-eedf6eec2977.htseq.counts","LiverCancer/CountFiles/05c55084-9799-4067-828f-0105f3d4a80d","Primary Tumor"
"62","b275a5d0-b9fe-4838-adb0-34db16a246af.htseq.counts","LiverCancer/CountFiles/603771bc-4e5b-4052-857f-9f55493affb2","Solid Tissue Normal"
"63","89e20bd9-15e5-48e6-9dfe-0b919c817216.htseq.counts","LiverCancer/CountFiles/677ee878-a04e-4e11-8f91-b5ba14626a1a","Primary Tumor"
"64","43428573-6606-4e04-bb8f-e4513dfe2556.htseq.counts","LiverCancer/CountFiles/aec729e6-6ecc-43a1-b6ce-81fae86c85c3","Primary Tumor"
"65","101685f2-3131-40b2-9aa8-6458f0388b04.htseq.counts","LiverCancer/CountFiles/e33d1a5e-4fdc-499a-8b38-18166044b7bc","Primary Tumor"
"66","fa7877bb-9e46-4ecb-8c47-501893ce2410.htseq.counts","LiverCancer/CountFiles/c6fbc477-2757-4b55-86b6-49a7c651e97c","Solid Tissue Normal"
"67","4696ce44-29bf-41ea-b866-ddb17c376e94.htseq.counts","LiverCancer/CountFiles/be2d52c8-eb14-4b45-a65b-c1bdd6f5c4c2","Primary Tumor"
"68","46fd54e8-5ab7-43f1-bb88-01a163ff121f.htseq.counts","LiverCancer/CountFiles/4963b9af-7d7b-42cd-b057-2f894639e59f","Primary Tumor"
"69","dcf5a350-7cff-475a-8f53-376422f990eb.htseq.counts","LiverCancer/CountFiles/b1814bd0-dcc3-46ba-a37c-1fcf55f88c11","Primary Tumor"
"70","6c86f9ae-9e88-4eae-9ba3-4866943cca7f.htseq.counts","LiverCancer/CountFiles/67f10309-1356-4c34-a038-f2b4b69a8919","Primary Tumor"
"71","c1071bcd-5a0c-4e09-a578-fc4b6dbe26ad.htseq.counts","LiverCancer/CountFiles/10d08172-48d2-49e7-b760-721163492cc1","Solid Tissue Normal"
"72","b6a2c03a-c8ad-41e9-8a19-8f5ac53cae9f.htseq.counts","LiverCancer/CountFiles/42b8d463-6209-4ea0-bb01-8023a1302fa0","Primary Tumor"
"73","de26b3ba-4ca2-4c78-b603-4eb240315148.htseq.counts","LiverCancer/CountFiles/42994602-7f8d-4d05-a191-9bcec686aaf7","Primary Tumor"
"74","6892a129-ae07-49df-a018-30c63c4d3bd7.htseq.counts","LiverCancer/CountFiles/405b2663-9223-46c8-bcaf-41f0d5b13b2c","Solid Tissue Normal"
"75","3b2dc37d-3d1c-4022-8822-a0e8f98d2949.htseq.counts","LiverCancer/CountFiles/316a0ad7-8b4f-4eac-95bd-35c7adeec52c","Primary Tumor"
"76","27e66b69-fda8-4856-8406-c697527c0c38.htseq_counts.txt","LiverCancer/CountFiles/c5cd327c-9029-4834-930b-f28229996887","Primary Tumor"
"77","0be33abe-6d06-44fa-9dbf-e76a5a2a6a96.htseq.counts","LiverCancer/CountFiles/b9dce963-1847-449c-bcad-9ee4c9c8e0f6","Primary Tumor"
"78","687e7d1d-99eb-4bf9-9fa3-49e324ef32c3.htseq.counts","LiverCancer/CountFiles/4db947b5-44bc-49ac-812b-ec7d6faa4d30","Primary Tumor"
"79","8e825388-620f-4d87-8ed3-84ae6b5b7dbe.htseq.counts","LiverCancer/CountFiles/e0109408-8856-470d-b656-0644675f9665","Primary Tumor"
"80","f6ae6ac1-3e00-4021-a6e7-fbb0d5f12836.htseq.counts","LiverCancer/CountFiles/40f80afd-b6aa-4ec2-8f0c-63d950213323","Primary Tumor"
"81","9abf327b-d44f-435d-986d-09107bcd2643.htseq.counts","LiverCancer/CountFiles/bead64ab-3233-49df-a254-660ebc4e8928","Solid Tissue Normal"
"82","e4d48564-e021-4bbc-bc00-145e9d64b501.htseq.counts","LiverCancer/CountFiles/9a8560b6-f42f-44ed-b579-2bdfd25643c8","Primary Tumor"
"83","091e483b-d050-4b2e-b1eb-7a9076c0e6bb.htseq.counts","LiverCancer/CountFiles/e127bb33-6568-4d6b-90ef-0011d3c5da72","Primary Tumor"
"84","fbdb830c-2f70-45f5-a2d6-2d8317301af3.htseq.counts","LiverCancer/CountFiles/d9249d25-d852-4008-a71e-dd9be6cb68e9","Solid Tissue Normal"
"85","fc06a930-e3a1-4775-a126-610a531c655b.htseq.counts","LiverCancer/CountFiles/afecdda2-735c-4304-a087-ef917ad9cd5a","Primary Tumor"
"86","4082f7d5-5656-476a-9aaf-36f7cea0ac55.htseq.counts","LiverCancer/CountFiles/1ace0df3-9837-467e-85de-c938efda8fc8","Primary Tumor"
"87","cfb40dba-37a7-4ae7-a2c9-34becc30f939.htseq.counts","LiverCancer/CountFiles/08b8af05-a42e-477b-bb14-269aef00ec80","Primary Tumor"
"88","413446bc-5b88-4b58-8105-abd9cd7a5ddd.htseq.counts","LiverCancer/CountFiles/285bdba0-d48e-4b0b-947c-bfe5577eca20","Primary Tumor"
"89","e8e40aea-8fc6-4f92-a4aa-74f94002e5c1.htseq.counts","LiverCancer/CountFiles/21170c72-5f99-40e3-9dba-893d2a473b72","Primary Tumor"
"90","e48c520a-d62c-440d-b17c-5b5ff03d41a2.htseq.counts","LiverCancer/CountFiles/e2477433-0045-4a5e-9c43-e9c761326e7a","Primary Tumor"
"91","f3e152ef-5048-4157-a195-d13ed8851170.htseq.counts","LiverCancer/CountFiles/9f3b9207-fa16-4eba-8feb-d9dc4c48a5d0","Primary Tumor"
"92","429c985a-3f84-4f99-91c0-710b33d82646.htseq.counts","LiverCancer/CountFiles/1603cf32-ff01-43e1-b531-a77a24cd8b9a","Primary Tumor"
"93","5b1ae080-91c0-47ea-aa52-0bb72af1fb2f.htseq.counts","LiverCancer/CountFiles/cb1d852f-3d92-4dad-8d1b-f31b80a719e0","Primary Tumor"
"94","103b1320-8c4e-44ea-9449-fdcb6b405f94.htseq.counts","LiverCancer/CountFiles/0e60dfcd-e411-4a37-88e5-76154fa955f5","Primary Tumor"
"95","33b759c0-0b57-403a-8426-122df5881832.htseq.counts","LiverCancer/CountFiles/f8f2f7a3-0a55-4c9d-9f5a-4e765674df3c","Primary Tumor"
"96","8f676c67-2594-4be6-897e-03f356f46cc5.htseq.counts","LiverCancer/CountFiles/2bbce096-4d67-4521-aaf4-f471996e1a13","Primary Tumor"
"97","21a0ef5f-24f5-45fe-ac84-deed4ef25329.htseq.counts","LiverCancer/CountFiles/8dd66061-3bf6-4437-a4ea-ea97db910f00","Primary Tumor"
"98","3117a945-a7b6-488f-9b7e-96a626e78bfe.htseq.counts","LiverCancer/CountFiles/61827b44-1638-4558-94a9-80017ae9aea5","Primary Tumor"
"99","45b1a82e-e4f4-4de5-9c83-11c3ddb4259d.htseq.counts","LiverCancer/CountFiles/725bf651-feb7-454e-a4bf-66f476a40961","Primary Tumor"
"100","2baabd07-b92c-4ac1-8de7-3d8df4f4a80b.htseq.counts","LiverCancer/CountFiles/ff1bf497-6b45-40ea-a8b7-459047c20c4d","Primary Tumor"
"101","8748b83c-0c8f-42d1-8124-29cb21067d31.htseq.counts","LiverCancer/CountFiles/e11ee752-e0e9-4da0-b1b7-3f48de5014e0","Primary Tumor"
"102","891f58dc-8883-468b-ae79-8ccb3671379e.htseq.counts","LiverCancer/CountFiles/14944a49-ea92-436b-9a6f-b71d4d43e0c1","Primary Tumor"
"103","49c3a507-5de7-454e-a5e0-38ee916449f8.htseq.counts","LiverCancer/CountFiles/e5773a09-ae50-4cc6-b8bb-aff36f9cd557","Solid Tissue Normal"
"104","35c9fca2-c634-480b-962f-e6fc542d2a01.htseq.counts","LiverCancer/CountFiles/7a5b1cfb-e4d1-4989-bfc0-6eb2afb31e2e","Primary Tumor"
"105","21e07e18-23dd-4777-955e-0111f4653291.htseq.counts","LiverCancer/CountFiles/46c25c4e-368a-49e8-93ec-abc6b01b7fa0","Primary Tumor"
"106","10d6deec-fd89-4115-92f5-c9def40428b5.htseq.counts","LiverCancer/CountFiles/5b8c777f-cdf4-4ea2-9615-0da334ad5c96","Primary Tumor"
"107","72c0e655-1d4d-4a79-9ece-b21b93094712.htseq.counts","LiverCancer/CountFiles/0fad6219-1de4-4d89-b207-aa58d39be45e","Primary Tumor"
"108","39fae157-a126-4635-a212-137065a398f9.htseq.counts","LiverCancer/CountFiles/0d2c466e-d8b8-4b8f-9909-0be2175fa6a0","Primary Tumor"
"109","e53766a6-aff2-4785-a0d0-8dfdbe6d139a.htseq.counts","LiverCancer/CountFiles/f32799b9-af93-40fd-bebe-dcfb22203bed","Solid Tissue Normal"
"110","576fda32-4e0c-414d-b54c-259f2503fc11.htseq.counts","LiverCancer/CountFiles/57a9bffd-3236-4af5-bba2-63cc05733613","Solid Tissue Normal"
"111","323f9334-d360-4bb5-925c-8750bd1b20d2.htseq.counts","LiverCancer/CountFiles/3ba3e0c8-bc50-4de7-8cf6-e5e510758a89","Solid Tissue Normal"
"112","2e066bba-1516-426e-be6d-d684a167dda4.htseq.counts","LiverCancer/CountFiles/13ea994d-184c-4cae-9791-c2f640193eeb","Primary Tumor"
"113","18e687c3-7d76-4a4d-a665-95331732ef9c.htseq.counts","LiverCancer/CountFiles/d905c918-d3fa-4ee0-8b1d-5aeb98584def","Primary Tumor"
"114","6f78b01c-d83f-4970-8e9e-e3d78c265fc2.htseq.counts","LiverCancer/CountFiles/9d92149f-5c1f-4ee2-bb8b-04de14bd0092","Primary Tumor"
"115","21493902-9374-4fe5-a7e6-6e97c81834df.htseq.counts","LiverCancer/CountFiles/1c1a4216-8ad9-4bd1-ab34-487c8939a680","Primary Tumor"
"116","6e146a57-21b2-4587-b888-01ed03ea9498.htseq.counts","LiverCancer/CountFiles/a2f7863b-cf3e-4353-91ed-a9f938eb0cb7","Solid Tissue Normal"
"117","502ddeb2-8a23-44ee-924e-c43a20c506e6.htseq.counts","LiverCancer/CountFiles/87ea65c4-8029-41ce-94ab-03dd9781d890","Primary Tumor"
"118","73756e81-79a2-4bff-96e7-99f038306b3e.htseq.counts","LiverCancer/CountFiles/2717e519-f426-42ac-9b9a-293365453975","Primary Tumor"
"119","3edd413e-831d-442a-be8d-70b2f49e9d67.htseq.counts","LiverCancer/CountFiles/bbf9ef89-27a7-4fef-af53-5b37e5bad4aa","Primary Tumor"
"120","e322c611-092a-44e7-8339-c3d3a85e79d3.htseq.counts","LiverCancer/CountFiles/ff442dde-739e-4540-b2b5-dc7129855ad2","Primary Tumor"
"121","b5a58437-1c0b-4c9f-bf0d-fc7f08d9d9ae.htseq.counts","LiverCancer/CountFiles/1680ebf0-f36c-46bc-82fa-00641c64aee5","Primary Tumor"
"122","7b77e8cb-3f1d-4af7-b609-d75f912484c4.htseq.counts","LiverCancer/CountFiles/2eb35505-7f13-4eb4-920b-e7e3053d4335","Primary Tumor"
"123","ee857c4c-e6a9-4f39-b95b-20fe46dd1ab7.htseq.counts","LiverCancer/CountFiles/8c640507-cc6c-411d-8016-edf9e24701b5","Primary Tumor"
"124","7ab845f8-320e-4c93-9d5c-bf66bb8d121c.htseq.counts","LiverCancer/CountFiles/0a4f6166-47ea-4c16-9fb1-e8276cb2a9cb","Primary Tumor"
"125","bd21ff09-25f7-45b7-be71-1f110503eec5.htseq.counts","LiverCancer/CountFiles/04ba5321-c45c-4bcf-b816-065c7feecc5a","Primary Tumor"
"126","f12dd1af-3bf8-4122-a18d-ea5619056430.htseq.counts","LiverCancer/CountFiles/ff17c929-5e45-4c68-9a05-15f29a178ef2","Primary Tumor"
"127","b3ef98ef-0843-478d-a6d5-c42a1abccc53.htseq.counts","LiverCancer/CountFiles/a0eb7ac2-51a0-4446-8fbc-b9ce9908c000","Primary Tumor"
"128","63294b99-6ab0-4d56-9cef-a3f09ccc7186.htseq.counts","LiverCancer/CountFiles/8a5532d6-57b6-4dd3-8fa3-22b7623b7863","Solid Tissue Normal"
"129","a6fec226-78fe-4de9-b80a-9bab57e7a350.htseq.counts","LiverCancer/CountFiles/7f9fde2a-8a0a-4aea-bbe2-f792f6e1c24b","Primary Tumor"
"130","5745ce68-bb15-4d52-9132-4b4f6241af73.htseq.counts","LiverCancer/CountFiles/e4ba2fde-97a9-41e6-ad74-2c362f6f41b5","Solid Tissue Normal"
"131","d5669551-6d52-45f7-b396-50c85eeb6c6e.htseq.counts","LiverCancer/CountFiles/466372fa-b697-489a-8709-4fe5bea7bda1","Primary Tumor"
"132","e6428ce4-635a-40a3-a7e1-7fa9064e3782.htseq.counts","LiverCancer/CountFiles/dd0f0fe1-2b30-4679-afca-50018af4989d","Primary Tumor"
"133","2cc2e3ce-68cd-4690-9fff-5ecf86c2f57a.htseq.counts","LiverCancer/CountFiles/6462acc6-16b9-4cca-8e42-87ed34055f62","Solid Tissue Normal"
"134","1d86dc66-1a62-4cbc-9973-ae63ab754d6a.htseq.counts","LiverCancer/CountFiles/318c1a53-4636-496f-849b-5e73c89c840e","Solid Tissue Normal"
"135","e4d84c7f-df9a-48c4-9269-aa15fa20e103.htseq.counts","LiverCancer/CountFiles/bb0375e1-06d1-403b-aef1-a8bfa94f92cc","Primary Tumor"
"136","2d40e20c-bee4-48f2-a8b0-cdf8dff75dc3.htseq.counts","LiverCancer/CountFiles/b684dfa1-1da8-493e-876a-d8cd9998584a","Solid Tissue Normal"
"137","b04fb368-4b93-4ef9-ae9f-020484c1686b.htseq.counts","LiverCancer/CountFiles/b21645ab-e1cd-4b89-8a34-d031cfa9487b","Primary Tumor"
"138","9700948e-21f5-42ae-9cb5-f18c745887ce.htseq.counts","LiverCancer/CountFiles/49861d17-3b26-47ef-a8c6-7005be07a81d","Primary Tumor"
"139","8b23546a-3a1c-42c4-bc51-1c338abed1de.htseq.counts","LiverCancer/CountFiles/3b710451-3af8-4981-ae2e-d2ce218002c8","Primary Tumor"
"140","4ff24999-4b17-4992-9053-ea36ca833cfb.htseq.counts","LiverCancer/CountFiles/118e0aac-a4a5-4959-83df-4a7d05ddb623","Primary Tumor"
"141","0069f64b-8d8f-4426-968d-23483929ee58.htseq.counts","LiverCancer/CountFiles/f09f1f87-7318-40b9-ad59-a9c70a036b9a","Primary Tumor"
"142","05efced9-d60f-43ea-9b61-c6efaf902e7d.htseq.counts","LiverCancer/CountFiles/37b8688e-7623-4a2c-93ff-d6d8c640868a","Primary Tumor"
"143","bdd35388-0850-40ac-a21a-6bfee0c34eef.htseq.counts","LiverCancer/CountFiles/14d7e7e6-bcb8-4196-92e6-4d2936e01b29","Primary Tumor"
"144","6cd9b90b-0c6c-44bd-8536-5a93553a7730.htseq.counts","LiverCancer/CountFiles/fdce2c14-4e69-4468-b409-062702643ffa","Solid Tissue Normal"
"145","a9123cf0-c6c0-42e7-b546-f11dfac355ce.htseq.counts","LiverCancer/CountFiles/74b43e88-67ff-4bc9-bc68-356e9dfe6fcb","Solid Tissue Normal"
"146","6f3dfcf1-9cd9-4c1e-91a2-58efd909dcb7.htseq.counts","LiverCancer/CountFiles/95eb0a63-5b05-40f7-b7e0-d62354096d87","Primary Tumor"
"147","004c60cf-c08e-49df-b4ce-baca41e11250.htseq.counts","LiverCancer/CountFiles/1fa396b8-93de-44fb-a636-8f4790658cdc","Primary Tumor"
"148","32c54066-3e12-4205-aa4a-643ad93be076.htseq.counts","LiverCancer/CountFiles/11aa1e45-6ed9-4ba9-aa96-4c921258b0c7","Primary Tumor"
"149","fe625352-dd2e-478d-8d21-06659f854945.htseq.counts","LiverCancer/CountFiles/24f89ac8-630d-4f53-a1dd-f5a413e04cfc","Primary Tumor"
"150","d630e09e-ba2b-48b2-a046-6e1b851ad630.htseq.counts","LiverCancer/CountFiles/6b1148a4-b3f0-4700-99a4-d960d2f586cd","Solid Tissue Normal"
"151","d2141823-4f44-42d5-ad67-08a28d31eb63.htseq.counts","LiverCancer/CountFiles/413699fb-48c1-4330-bb5f-bb120f4e0006","Solid Tissue Normal"
"152","6221d7ba-de98-418c-a341-2a6cbc3ccf23.htseq.counts","LiverCancer/CountFiles/3f34af32-53c9-4b97-8886-a3057991c466","Solid Tissue Normal"
"153","fbc4ffad-8a22-4531-8a3a-5761f40cfd82.htseq.counts","LiverCancer/CountFiles/13921de8-8580-4f26-88bb-49f71ea6e103","Primary Tumor"
"154","c696175b-9427-484b-8673-49a1c321f2fa.htseq.counts","LiverCancer/CountFiles/c32379fa-928f-4eec-b849-a5b715d1f9cb","Primary Tumor"
"155","40dec110-383b-4df8-bd49-209c35ae4332.htseq.counts","LiverCancer/CountFiles/70d86dc7-4d76-4b37-967a-f2be376760da","Primary Tumor"
"156","7a425212-3b1e-4269-abd1-25d330c47a70.htseq.counts","LiverCancer/CountFiles/ec80ee17-0413-4c0a-8e82-abd23b8429df","Primary Tumor"
"157","a15f6726-8746-4176-bc5a-1f6b4a8e0ee0.htseq.counts","LiverCancer/CountFiles/533b56af-6953-4e39-b23e-ddf9a06499a5","Primary Tumor"
"158","f6b9a532-f062-4061-8591-d6682668fafa.htseq_counts.txt","LiverCancer/CountFiles/55f3d992-ba7d-42bd-9f94-0adbe0ab6674","Primary Tumor"
"159","80f02ee0-18d6-4713-a67e-b189cdcb790a.htseq.counts","LiverCancer/CountFiles/3cd7a762-de5e-4141-8a0d-b451731efb58","Primary Tumor"
"160","85bebda7-644b-4f9b-a928-b758f4fd9495.htseq.counts","LiverCancer/CountFiles/e7a3c801-4e2f-45fd-948b-cef353403afb","Primary Tumor"
"161","faac986b-ed3c-4547-a4e0-387f2d4d63b0.htseq.counts","LiverCancer/CountFiles/b48c636d-ac52-40cd-8279-0215259f8406","Primary Tumor"
