"","Run","Path","Class"
"47","f4b179c1-9d27-439b-a1ef-3dfbbd684c15.htseq.counts","ColonCancer/CountFiles/fca8e4e3-9038-4016-a76d-c936e175458c","Primary Tumor"
"48","799199d9-0ff7-4d58-97bd-08009f64947d.htseq.counts","ColonCancer/CountFiles/cea2c6b2-09a7-4a28-8d0a-41efa4d2fd44","Primary Tumor"
"49","2f906887-7836-4f24-8f97-91b10811a7c3.htseq.counts","ColonCancer/CountFiles/6425f49c-3c00-4188-ac69-de6acc2ea91d","Primary Tumor"
"50","586cc5be-d91f-47ea-9d1e-c3b65b2af33f.htseq.counts","ColonCancer/CountFiles/1df1bb2b-c139-43ea-a025-c1914ea022eb","Primary Tumor"
"51","80592959-da54-41d0-9b82-ed279be3ecea.htseq.counts","ColonCancer/CountFiles/1d9e0941-8080-4118-8be1-522c3534b214","Primary Tumor"
"52","25a62766-c783-415a-96bf-dafc8f109510.htseq.counts","ColonCancer/CountFiles/d6b31bc2-6410-4b01-8856-972473a3db8c","Primary Tumor"
"53","e19da22a-2a4e-43ff-acff-12aeafa3a2c1.htseq.counts","ColonCancer/CountFiles/b266c2bf-973d-4708-a4ed-1318c52c1402","Primary Tumor"
"54","020aa019-a3a4-4055-92ee-be824a597501.htseq.counts","ColonCancer/CountFiles/7d941107-78d0-4d60-9e0f-616cd9291595","Primary Tumor"
"55","df959336-a712-47a9-9042-b2b6bc01e813.htseq.counts","ColonCancer/CountFiles/93ed7a68-c03b-4a66-ba4b-e0ee83547dce","Primary Tumor"
"56","e4e7ec56-30aa-48d4-aef4-7e88f408a2f8.htseq.counts","ColonCancer/CountFiles/f046a8f4-f2f8-431d-b584-47335b20d728","Primary Tumor"
"57","79f11db1-6893-410f-8fbb-8da2a54d0957.htseq.counts","ColonCancer/CountFiles/ae8ca940-d217-4d06-878c-7640a48928b5","Primary Tumor"
"58","f5c9ea63-ff66-441a-9a6b-055fdcd7cae9.htseq.counts","ColonCancer/CountFiles/60c6e259-0a41-4124-a341-6c6f218281a2","Solid Tissue Normal"
"59","3abbd2b5-04db-4fe0-8dd1-ea2b48caa4c1.htseq.counts","ColonCancer/CountFiles/f1185347-ad15-43ae-9ef3-d5343b31a0fc","Primary Tumor"
"60","087666cd-47ae-4f56-b947-d6aa1c25e8a7.htseq.counts","ColonCancer/CountFiles/0d53cb1c-97c4-4088-9e43-029de88fd66d","Primary Tumor"
"61","b53f9a9d-b24d-410d-b3e9-f2a8bf22ca27.htseq.counts","ColonCancer/CountFiles/b4114885-38cd-4e8a-874b-b78da8d95e2c","Primary Tumor"
"62","f7ce175f-763e-4a55-97e3-0381d889b0eb.htseq.counts","ColonCancer/CountFiles/f9fda40d-67e4-4cb9-859c-ddc2ea84b7e4","Primary Tumor"
"63","f346f2d2-285c-455c-ba34-ea8eec3fa881.htseq.counts","ColonCancer/CountFiles/b4aebb2a-d0b8-43d8-bd1f-78af2065d8f9","Primary Tumor"
"64","e53e1a83-1979-4e12-bbb7-79b37d0cfe03.htseq.counts","ColonCancer/CountFiles/6a750710-5ed9-4d24-b2bf-3a4e3211878f","Primary Tumor"
"65","a26d49db-2309-46a0-a3ed-275378d484e7.htseq.counts","ColonCancer/CountFiles/93d1a78f-423e-4560-b4d3-ee4a89ac922b","Primary Tumor"
"66","a3f88a5d-7169-465b-bb80-e5999590681c.htseq.counts","ColonCancer/CountFiles/2e632fd9-fa17-4290-9601-a5d462cf152c","Primary Tumor"
"67","cecce47d-5d1a-4473-bf62-48b9bf602534.htseq.counts","ColonCancer/CountFiles/a8fce30a-4676-44ff-b443-aefc54cf04b5","Primary Tumor"
"68","c094c9e4-260c-4b2a-bbf2-2fdcad927677.htseq.counts","ColonCancer/CountFiles/6ddfea75-9e5c-481d-a70b-1a5b68ef7b5f","Primary Tumor"
"69","5e2b0dc5-c09b-4334-9f2f-c8e75380d45c.htseq.counts","ColonCancer/CountFiles/3526ceee-b8c4-4392-bfed-749aa48722ab","Solid Tissue Normal"
"70","de592955-56f1-498c-adf6-99e382102476.htseq.counts","ColonCancer/CountFiles/3c692323-22a1-4eb0-9cad-76f6d561771b","Primary Tumor"
"71","7b2cd944-1cd6-4107-8aa6-11913ee32257.htseq.counts","ColonCancer/CountFiles/a09bfab4-9d0d-40da-ac52-640f15a91f2b","Solid Tissue Normal"
"72","21981535-9a4b-44ca-a3c0-3f52f4c0d29b.htseq.counts","ColonCancer/CountFiles/ed9dd559-08fd-4fa1-b97a-bbf27d3eb70e","Solid Tissue Normal"
"73","13abc91e-fbfc-4c55-bf54-fbd134979ccc.htseq.counts","ColonCancer/CountFiles/47554e4e-cd13-4b92-80be-e1940f9a950f","Primary Tumor"
"74","d5607680-758b-4ee5-ae0f-a61f7c3133c1.htseq.counts","ColonCancer/CountFiles/6e3da48e-ef62-43bc-ae75-2a58ad25392a","Primary Tumor"
"75","d6224860-0b09-4d96-8a50-4acb3f72e904.htseq.counts","ColonCancer/CountFiles/c1f67724-0190-47d7-a9b7-cf07ac7906cc","Primary Tumor"
"76","b7b21fe3-2e21-4282-a707-da3c69a4453b.htseq.counts","ColonCancer/CountFiles/b3c386da-4df7-4944-b01b-aa2d6a3ce306","Primary Tumor"
"77","77489a8a-5b35-4350-87c9-a588fcc0794c.htseq.counts","ColonCancer/CountFiles/87d8c005-dcb5-4611-821f-aa05a6e4e3fd","Primary Tumor"
"78","e2916399-9c6c-4d75-a22d-b180ea174644.htseq.counts","ColonCancer/CountFiles/da452f3b-fdec-424f-9a2f-add014317131","Primary Tumor"
"79","83ffbba1-e36b-4ff4-ba58-2d92c4b53654.htseq.counts","ColonCancer/CountFiles/2bf26f13-dfd4-4ecc-92b5-dd97600092dc","Primary Tumor"
"80","6b00248a-8ec4-451f-91f7-626bb223b14a.htseq.counts","ColonCancer/CountFiles/d32f20b8-188f-4ad2-a197-f08311cdb58f","Primary Tumor"
"81","bb5ddfe6-cd9a-4702-873c-9607e6522161.htseq.counts","ColonCancer/CountFiles/7e13e75e-d029-4028-a506-da56bfce3622","Primary Tumor"
"82","a9560d7c-294e-4dfd-aa10-4ab456d8b124.htseq.counts","ColonCancer/CountFiles/810fcd41-3fa7-48fc-9fef-5c680eb18d9d","Primary Tumor"
"83","1b054b39-aa38-4356-8447-71f211365a01.htseq.counts","ColonCancer/CountFiles/23020371-be9f-45bd-94df-af8087acc4c7","Primary Tumor"
"84","5140a52e-42c4-4374-ae49-b208aff98396.htseq.counts","ColonCancer/CountFiles/b39411a3-9c73-418c-8160-cc777e5fbb10","Primary Tumor"
"85","2c09404f-c5e8-4e8a-a51b-c8bdbc923efe.htseq.counts","ColonCancer/CountFiles/107859fd-d01f-4225-941a-e3eb91f8dff3","Primary Tumor"
"86","a8d7571b-7539-40ac-8be9-209aa54769d2.htseq.counts","ColonCancer/CountFiles/baf6f013-ebc0-4b37-afbd-1c4cf91d7f0e","Primary Tumor"
"87","058cd2dd-6bea-4188-8bb2-3314723c0762.htseq.counts","ColonCancer/CountFiles/5dfa51e7-3a5b-4ec6-bb56-da4bd67fb54b","Primary Tumor"
"88","2a2b0e0f-d54a-4902-8778-500364fcc0c5.htseq.counts","ColonCancer/CountFiles/4635c964-26dc-4acf-aabb-3f5e6fedac67","Primary Tumor"
"89","36f45f98-2390-4c73-aa64-079e175034c6.htseq.counts","ColonCancer/CountFiles/d26ade8b-3949-40ca-bfa0-042cc0a91e48","Primary Tumor"
"90","1b843dbb-5ef0-47ca-9783-dbeb94aa6df3.htseq.counts","ColonCancer/CountFiles/e15fb635-80ef-4ab5-a6cb-841e00a88dfa","Solid Tissue Normal"
"91","59608767-595f-402a-9f7f-356dd6e99a51.htseq.counts","ColonCancer/CountFiles/8bfacf5c-ce6a-457e-8c7d-c4d98cbeee49","Primary Tumor"
"92","81903241-4091-45eb-baf1-90b10b727208.htseq.counts","ColonCancer/CountFiles/13a97eef-1573-4cdd-ba0d-de4e92007ae3","Primary Tumor"
"93","9e189255-33ba-4802-934b-dd8a7898ef0a.htseq.counts","ColonCancer/CountFiles/24c0b854-79c3-436a-87a7-4d0bbfac626a","Primary Tumor"
"94","535e80df-ea81-4f5d-8f2e-e74ca97e9b01.htseq.counts","ColonCancer/CountFiles/a2769b82-530c-474a-91dd-52e68ac23567","Primary Tumor"
"95","ef4fdb47-ab17-4055-b8a5-ec3c2a4b7041.htseq.counts","ColonCancer/CountFiles/4a06293c-8c21-4c5f-806a-dfc16e970249","Primary Tumor"
"96","d62ce057-d970-4bb0-b929-923c7bfb9e11.htseq.counts","ColonCancer/CountFiles/4ab22000-618c-4f81-95ef-c22997965b53","Primary Tumor"
"97","22bc2908-b3ef-40fd-a652-b3384a79bc43.htseq.counts","ColonCancer/CountFiles/3d76ad6e-837b-4fa8-b772-56ed7fc47798","Primary Tumor"
"98","6dcbab48-76ea-485d-a2f4-764c61f3b503.htseq.counts","ColonCancer/CountFiles/3f4441fc-5460-4fec-b52b-95619e08bf55","Primary Tumor"
"99","e2e19d54-e271-4d94-af60-8a2fc470a22c.htseq.counts","ColonCancer/CountFiles/a9fa48a0-fe15-4f94-a579-f6f53c5da48d","Primary Tumor"
"100","2abfe58f-f168-413f-a56f-4c3c2aedbe3d.htseq.counts","ColonCancer/CountFiles/83eb7c73-3846-4338-9b87-f3374ce3d6d2","Primary Tumor"
"101","17e4f239-6e6d-4a5e-942f-eec14d46ca10.htseq.counts","ColonCancer/CountFiles/ea9874a3-4bcb-4e70-bc2f-b23588b454b9","Primary Tumor"
"102","8f9232c6-4ae9-4e3f-af06-335f107b09bc.htseq.counts","ColonCancer/CountFiles/b59ead01-fb10-4a14-bd82-dca57ff01ea4","Primary Tumor"
"103","ba11a188-132a-4a25-b2b7-f958694976e8.htseq.counts","ColonCancer/CountFiles/e21fa045-53aa-41b5-b03d-a62acddcb26f","Primary Tumor"
"104","5f5c42f3-3631-43a3-9774-164eca819389.htseq.counts","ColonCancer/CountFiles/1bb3bac2-26a4-46de-8e0e-9fb42c53550a","Primary Tumor"
"105","44f1dc34-a01e-4a7b-a7a1-a90064039fdd.htseq.counts","ColonCancer/CountFiles/fc604647-2c64-4f9a-ac8b-808dbb2fc59b","Primary Tumor"
"106","5ac3599c-0254-4931-8dc8-3c3294be3cd7.htseq.counts","ColonCancer/CountFiles/fb9f28ce-39c4-40a7-a8c9-a23e4e6f226f","Primary Tumor"
"107","a6511301-e89e-46a4-8d57-c9803b0ac174.htseq.counts","ColonCancer/CountFiles/97203684-07bb-4f3e-a5be-7c3780c0ec30","Primary Tumor"
"108","6e2db920-dc3e-4a74-8cdb-470cb61e2fac.htseq.counts","ColonCancer/CountFiles/ba188339-99f4-4d1d-a618-8278875f1877","Primary Tumor"
"109","f36f74a9-97b4-4913-86e2-56ebaf55f006.htseq.counts","ColonCancer/CountFiles/29575de6-b504-42fc-b09e-8adc0f7b449a","Solid Tissue Normal"
"110","c092a289-d058-4a3f-85b6-da3fde34568d.htseq.counts","ColonCancer/CountFiles/c4e01288-63c7-4187-a766-e6f9905ab139","Primary Tumor"
"111","e4b288d5-b877-42fb-a525-8ed6424338db.htseq.counts","ColonCancer/CountFiles/9791b348-e0a7-4a3b-8bc0-337440538cff","Solid Tissue Normal"
"112","b9134508-ab9b-41ef-b6e3-745b85353a55.htseq.counts","ColonCancer/CountFiles/2c000a18-9a1b-41d1-a138-a5ae0d56f78c","Primary Tumor"
"113","1880aacf-cd87-4a9c-8d53-16507475f3a8.htseq.counts","ColonCancer/CountFiles/63f52b0b-e117-4da6-831b-1d7b1c62453a","Primary Tumor"
"114","27af8811-03a1-43e5-8a42-8acf158e3e13.htseq.counts","ColonCancer/CountFiles/84fded51-e693-4d06-b502-0903ed1a7eb3","Primary Tumor"
"115","228845f8-1ad7-4193-a570-e17871798c67.htseq.counts","ColonCancer/CountFiles/cafebbf2-9dea-439a-8788-25478f233a57","Primary Tumor"
"116","e7b00f7c-3aed-46f9-9126-0da4f4e74320.htseq.counts","ColonCancer/CountFiles/b9931eed-6cab-430e-8297-80b9ea3d3d60","Primary Tumor"
"117","09977485-e1d1-41b1-b2b8-7ab0ad6df0a0.htseq.counts","ColonCancer/CountFiles/d6bdf419-e824-4d1e-a1f5-abb3ff5fa595","Primary Tumor"
"118","751f84dc-7c2d-417a-bc1f-6d5771f6f09f.htseq.counts","ColonCancer/CountFiles/27dd2138-aae6-471f-8861-b1a30ca28d4f","Primary Tumor"
"119","a865bc94-a60d-4927-a842-8c0d6fced029.htseq.counts","ColonCancer/CountFiles/096c43df-fa92-4b3c-a336-b07bc7feb075","Primary Tumor"
"120","4dba6abb-15ab-436d-baf9-232e436b19f8.htseq.counts","ColonCancer/CountFiles/f1a54db7-00c7-42aa-9441-df6617c5372f","Primary Tumor"
"121","056fe861-9f3b-4693-999a-44d1d7c43ab0.htseq.counts","ColonCancer/CountFiles/9c1d5bca-13ae-4491-871c-1c333b7baf5b","Primary Tumor"
"122","e0d6a42a-2efb-4b3f-9b59-da07dadc01a4.htseq.counts","ColonCancer/CountFiles/04b2bc19-944b-489f-9063-7a5d4a3dc92e","Primary Tumor"
"123","058ac81a-3b90-4e7d-8f7b-9c34fbc77997.htseq.counts","ColonCancer/CountFiles/8d915c7d-0df7-4242-80c4-b40cad9b09d4","Primary Tumor"
"124","6e0407fb-7b98-4cc8-a6f0-f6e7f5935eca.htseq.counts","ColonCancer/CountFiles/d953e62b-8f27-4420-8ef5-0270fe43cec6","Solid Tissue Normal"
"125","339bf596-e9a9-4d65-b61f-294f410dd1c8.htseq.counts","ColonCancer/CountFiles/6239af26-74b6-4c31-8a99-e9603d24b856","Primary Tumor"
"126","6f4f4e5d-d81e-402e-859f-3ee580a8bbde.htseq.counts","ColonCancer/CountFiles/617bdb36-7b1c-4a9b-a126-1af6f8a2ff70","Primary Tumor"
"127","e86a03f9-e821-4f91-b09c-0e624239edde.htseq.counts","ColonCancer/CountFiles/ad71220b-8916-444a-96df-47602fed31f9","Primary Tumor"
"128","1c1a1ce6-b06e-421b-9f0b-a9215d553666.htseq.counts","ColonCancer/CountFiles/85680290-b71a-4e2c-bb42-a9f19f718816","Primary Tumor"
"129","6314b0c4-f403-4c6b-91ba-02bacf1c6de7.htseq.counts","ColonCancer/CountFiles/23b8f651-9b0f-4877-a2e3-6aa38361d1c4","Primary Tumor"
"130","c637fd04-9c6d-43fa-84e5-b90ded003dc5.htseq.counts","ColonCancer/CountFiles/d78e6dbd-30a8-4755-9573-7a3484acd7ef","Primary Tumor"
"131","646d58e7-b7e2-4b2b-bb37-3ca20b601213.htseq.counts","ColonCancer/CountFiles/7396a04b-65d1-40cb-b666-9c2d45aef72c","Primary Tumor"
"132","fc822b3c-b73f-4529-960b-e3bdfcff80ed.htseq.counts","ColonCancer/CountFiles/ae11f137-e425-4a83-9807-34fbe44683a5","Primary Tumor"
"133","988eba37-1b57-4740-b0ba-9491b57421ab.htseq.counts","ColonCancer/CountFiles/c2b8acf9-6f13-4e37-8dd0-d7d054e6da20","Primary Tumor"
"134","baf57a44-5eb7-4fdb-bbf6-ee006a122360.htseq.counts","ColonCancer/CountFiles/ba99400a-5d82-4a26-a6b5-92255e742d19","Primary Tumor"
"135","8989435b-4c14-4d4b-8cec-c9db8511b4d0.htseq.counts","ColonCancer/CountFiles/154e4b37-413a-43bd-952a-1dc2d5434231","Primary Tumor"
"136","08239d16-937c-4758-9e3d-38217e4c9f35.htseq.counts","ColonCancer/CountFiles/1b5ad3fa-0f03-4a80-916e-031f34bb8002","Primary Tumor"
"137","587e44e4-87ba-4981-a520-d20612486f53.htseq.counts","ColonCancer/CountFiles/e0aa6308-2b31-4b4d-8768-6df0fa83d189","Primary Tumor"
"138","082a0dad-65e5-49f2-955b-ca23831b2733.htseq.counts","ColonCancer/CountFiles/f192cc7f-ee26-4b4c-b358-2c35cb3caa35","Primary Tumor"
"139","9c64a139-1417-4465-8472-b44182874b0a.htseq.counts","ColonCancer/CountFiles/2a798f67-1c22-4768-a278-101f0927c414","Primary Tumor"
"140","3f59c9f4-10e4-4410-9515-9488181f54fc.htseq.counts","ColonCancer/CountFiles/b2fcc836-4e32-43d2-a6be-70c6cf635953","Primary Tumor"
"141","e52b5fe4-cdde-4176-a495-bff7c0f130bf.htseq.counts","ColonCancer/CountFiles/612020fb-4d45-4d3f-bae8-214e10b5ee31","Primary Tumor"
"142","92107b4f-bd77-4401-9065-4b9704110d44.htseq.counts","ColonCancer/CountFiles/ba0dfc63-e0fa-4243-a69a-1384ba5f5df3","Primary Tumor"
"143","d67325ce-cd01-45b8-b816-74fc73acd54a.htseq.counts","ColonCancer/CountFiles/69497f67-9fce-468a-8449-b4479d539fe0","Primary Tumor"
"144","d4702ec9-068f-415a-832e-ed72eaa38699.htseq.counts","ColonCancer/CountFiles/4c97f570-0aed-4e5a-bcd8-21714ef9f31d","Solid Tissue Normal"
"145","c2357737-ad60-4603-9ce3-4b30cc45d30b.htseq.counts","ColonCancer/CountFiles/5dcfcd50-6c7b-416d-ad35-12652a931f33","Primary Tumor"
"146","9ab691dc-cbc9-4bc5-8bd9-865783762473.htseq.counts","ColonCancer/CountFiles/ce9aa48c-583a-4c1e-95fa-9b552a263273","Primary Tumor"
"147","a58a7a42-4dda-46cc-a9ec-4a3ca597d972.htseq.counts","ColonCancer/CountFiles/348dea34-6f71-4aed-a768-a4db41ba83a7","Primary Tumor"
"148","81a64df9-c073-4097-ba73-896396da3135.htseq.counts","ColonCancer/CountFiles/3a77c136-9ef3-4c0d-baae-6fb98f33d1cd","Primary Tumor"
"149","692efd81-4aba-45fb-a7fd-35c10c79ebf2.htseq.counts","ColonCancer/CountFiles/0efdab3d-40d4-4b98-a128-1f86497bb556","Primary Tumor"
"150","ced37a67-bf80-468d-8299-940bb9b88107.htseq.counts","ColonCancer/CountFiles/c4eca1f4-22d8-461f-80e2-99b63f0f9d27","Primary Tumor"
"151","fda5b844-1fa4-462e-bd3b-482025f6ee30.htseq.counts","ColonCancer/CountFiles/d1d03184-55ca-470a-9877-33393721b50c","Primary Tumor"
"152","9daee176-d523-4450-8ac8-0f69d028399e.htseq.counts","ColonCancer/CountFiles/372b7738-15ac-466f-8e10-13011773703d","Primary Tumor"
"153","95e726db-5ccc-4836-a2ae-7feaddaf9f1b.htseq.counts","ColonCancer/CountFiles/970b7961-c998-4b9f-9fb0-ec457c20a49a","Solid Tissue Normal"
"154","d64dbed4-65e5-4a19-ac6b-d8e7a06169da.htseq.counts","ColonCancer/CountFiles/ffbe7115-06be-4592-91d0-3dad62e3c73a","Primary Tumor"
"155","3793cde5-8027-46ad-9003-6a9a43076764.htseq.counts","ColonCancer/CountFiles/3625bc4a-55e6-45a9-b198-ce0d5fa62eea","Solid Tissue Normal"
"156","5ada9c2e-2b69-441d-94e0-71ef126a886f.htseq.counts","ColonCancer/CountFiles/26207ba9-f442-4cfe-97eb-ebd88851979f","Primary Tumor"
"157","81bd146a-4ba1-4c7f-8cda-f4b11b0f390c.htseq.counts","ColonCancer/CountFiles/6f167a60-9f75-4a41-8cb6-3ff524924c92","Primary Tumor"
"158","65ec87f8-ca6b-4b47-9700-ef1b67589dec.htseq.counts","ColonCancer/CountFiles/799ad455-0b7a-49d0-a1a6-af65149cbcab","Primary Tumor"
"159","4ea4ed16-8597-426c-9485-0fc8a8d81973.htseq.counts","ColonCancer/CountFiles/4571794b-22d1-49fc-9b84-c4ec3e6411b8","Primary Tumor"
"160","97675f21-ce94-4e7c-bc46-179cc2903bf3.htseq.counts","ColonCancer/CountFiles/1eb9fc2c-7cf0-4083-a4db-c2a93ae73ba9","Primary Tumor"
"161","c41b924e-d405-4501-a981-1c04d70a841e.htseq.counts","ColonCancer/CountFiles/9e8391e3-ad4b-4c3b-a3b0-491f0e7f70bc","Primary Tumor"
